house	legislative-period	session-number	date of vote	dossier nummer	onder nummer	type	outcome	stemmings type	bron amendement op OB	link amendement HTML op PM	link stemming XML op PM	link stemming in context HTML op PM	bron stemming op OB	nl.p.cda	nl.p.cu	nl.p.d66	nl.p.gl	nl.p.groepeerdmansvanschijndel	nl.p.groeplazrak	nl.p.groepnawijn	nl.p.groepvanoudenallen	nl.p.groepwilders	nl.p.lpf	nl.p.osf	nl.p.pvda	nl.p.sgp	nl.p.sp	nl.p.vvd	indiener 1, naam volgens stemming	indiener 1, id volgens stemming	indiener 2, naam volgens stemming	indiener 2, id volgens stemming	titel document volgens stemming
commons	2005-2006	82	2006-05-24	30478		wetsvoorstel	accepted	fractie	https://zoek.officielebekendmakingen.nl/dossier/30478		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5080-5081.1.6.18.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5080-5081?view=html#nl.proc.ob.d.h-tk-20052006-5080-5081.1.6.18.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5080-5081.html	aye	aye	aye	aye		aye	aye		aye	aye		aye	aye	aye	aye					Wijziging van de Wet op het primair onderwijs, de Wet op de expertisecentra, de Wet op het voortgezet onderwijs en de Wet op de beroepen in het onderwijs onder meer in verband met het aanbrengen van enkele verbeteringen in de regels over de bekwaamheid van onderwijspersoneel zoals deze komen te luiden door de Wet op de beroepen in het onderwijs (aanpassing regels bekwaamheidseisen onderwijspersoneel) ( 30478)
commons	2005-2006	82	2006-05-24	30478	12	motie	accepted	fractie	https://zoek.officielebekendmakingen.nl/kst-30478-12.html		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5080-5081.1.6.21.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5080-5081?view=html#nl.proc.ob.d.h-tk-20052006-5080-5081.1.6.21.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5080-5081.html	aye	aye	aye	aye		aye	aye		aye	aye		aye	aye	aye	aye	Hamer	nl.m.02221	Lambrechts	nl.m.02526	de motie Hamer/Lambrechts over leraren die onbevoegd zijn voor het vak lichamelijke oefening ( 30478, nr. 12)
commons	2005-2006	82	2006-05-24	30344		wetsvoorstel	accepted	fractie	https://zoek.officielebekendmakingen.nl/dossier/30344		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5081-5081.1.8.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5081-5081?view=html#nl.proc.ob.d.h-tk-20052006-5081-5081.1.8.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5081-5081.html	aye	aye	aye	aye		aye	aye		aye	aye		aye	aye	aye	aye					Wijziging van de Wet op de jeugdzorg alsmede wijziging van het Wetboek van Burgerlijke Rechtsvordering ( 30344)
commons	2005-2006	82	2006-05-24	29917	15	amendement	rejected	fractie	https://zoek.officielebekendmakingen.nl/kst-29917-15.html	http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29917-15?view=html	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5081-5082.1.8.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5081-5082?view=html#nl.proc.ob.d.h-tk-20052006-5081-5082.1.8.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5081-5082.html	no	no	no	no		no	no		no	no		no	no	aye	no	Gerkens	nl.m.02326			amendement-Gerkens (stuk nr. 15, I)
commons	2005-2006	82	2006-05-24	29917	11	amendement	rejected	fractie	https://zoek.officielebekendmakingen.nl/kst-29917-11.html	http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29917-11?view=html	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5081-5082.1.13.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5081-5082?view=html#nl.proc.ob.d.h-tk-20052006-5081-5082.1.13.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5081-5082.html	no	no	no	aye		no	no		no	no		no	no	aye	no	Van Gent	nl.m.02218			amendement-Van Gent (stuk nr. 11)
commons	2005-2006	82	2006-05-24	29917	16	amendement	rejected	fractie	https://zoek.officielebekendmakingen.nl/kst-29917-16.html	http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29917-16?view=html	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5081-5082.1.19.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5081-5082?view=html#nl.proc.ob.d.h-tk-20052006-5081-5082.1.19.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5081-5082.html	no	no	no	aye		no	no		no	no		no	no	aye	no	Gerkens	nl.m.02326			amendement-Gerkens tot invoeging van een nieuw artikel Ia (stuk nr. 16, I)
commons	2005-2006	82	2006-05-24	29917	20	motie	rejected	fractie	https://zoek.officielebekendmakingen.nl/kst-29917-20.html		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5081-5082.1.23.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5081-5082?view=html#nl.proc.ob.d.h-tk-20052006-5081-5082.1.23.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5081-5082.html	no	no	no	aye		no	no		no	no		no	no	aye	no	Gerkens	nl.m.02326			de motie-Gerkens over verhoging van de inkomensgrenzen in de Wet op de huurtoeslag ( 29917, nr. 20)
commons	2005-2006	82	2006-05-24	29917		wetsvoorstel	accepted	fractie	https://zoek.officielebekendmakingen.nl/dossier/29917		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5081-5082.1.26.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5081-5082?view=html#nl.proc.ob.d.h-tk-20052006-5081-5082.1.26.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5081-5082.html	aye	aye	aye	aye		aye	aye		aye	aye		aye	aye	no	aye					voorstel van wet van de leden Duivesteijn, Hofstra en Van Bochove tot wijziging van de Wet bevordering eigenwoningbezit (verruiming en vereenvoudiging van de werking van de Wet bevordering eigenwoningbezit) ( 29917)
commons	2005-2006	82	2006-05-24	30478	14	amendement	rejected	fractie	https://zoek.officielebekendmakingen.nl/kst-30478-14.html	http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30478-14?view=html	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5080-5081.1.6.3.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5080-5081?view=html#nl.proc.ob.d.h-tk-20052006-5080-5081.1.6.3.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5080-5081.html	aye	no	no	no		no	no		aye	no		no	aye	no	aye	Jan de Vries	nl.m.02373			amendement-Jan de Vries c.s. (stuk nr. 14, I)
commons	2005-2006	83	2006-05-30	30484	7	amendement	rejected	fractie	https://zoek.officielebekendmakingen.nl/kst-30484-7.html	http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30484-7?view=html	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5095-5096.1.6.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5095-5096?view=html#nl.proc.ob.d.h-tk-20052006-5095-5096.1.6.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5095-5096.html	no	aye	no	aye		no	no		no	no		aye	aye	aye	no	De Wit	nl.m.02940			amendement-De Wit (stuk nr. 7)
commons	2005-2006	83	2006-05-30	30484	8	amendement	rejected	fractie	https://zoek.officielebekendmakingen.nl/kst-30484-8.html	http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30484-8?view=html	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5095-5096.1.9.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5095-5096?view=html#nl.proc.ob.d.h-tk-20052006-5095-5096.1.9.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5095-5096.html	no	aye	no	aye		no	no		no	no		aye	no	aye	no	De Wit	nl.m.02940			amendement-De Wit (stuk nr. 8)
commons	2005-2006	83	2006-05-30	30484	9	amendement	rejected	fractie	https://zoek.officielebekendmakingen.nl/kst-30484-9.html	http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30484-9?view=html	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5095-5096.1.12.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5095-5096?view=html#nl.proc.ob.d.h-tk-20052006-5095-5096.1.12.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5095-5096.html	no	aye	no	aye		no	no		no	no		no	aye	aye	no	De Wit	nl.m.02940			amendement-De Wit (stuk nr. 9)
commons	2005-2006	83	2006-05-30	30484	16	amendement	rejected	fractie	https://zoek.officielebekendmakingen.nl/kst-30484-16.html	http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30484-16?view=html	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5095-5096.1.15.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5095-5096?view=html#nl.proc.ob.d.h-tk-20052006-5095-5096.1.15.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5095-5096.html	no	no	no	aye		no	no		no	no		aye	aye	aye	no	Noorman-den Uyl	nl.m.02531			amendement-Noorman-den Uyl (stuk nr. 16)
commons	2005-2006	83	2006-05-30	30484	13	amendement	rejected	fractie	https://zoek.officielebekendmakingen.nl/kst-30484-13.html	http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30484-13?view=html	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5095-5096.1.21.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5095-5096?view=html#nl.proc.ob.d.h-tk-20052006-5095-5096.1.21.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5095-5096.html	no	no	no	aye		no	no		no	no		aye	no	aye	no	De Wit	nl.m.02940	Noorman-den Uyl	nl.m.02531	amendement-De Wit/Noorman-den Uyl (stuk nr. 13)
commons	2005-2006	83	2006-05-30	30484		wetsvoorstel	accepted	fractie	https://zoek.officielebekendmakingen.nl/dossier/30484		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5095-5096.1.26.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5095-5096?view=html#nl.proc.ob.d.h-tk-20052006-5095-5096.1.26.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5095-5096.html	aye	aye	aye	aye		aye	aye		aye	aye		aye	aye	aye	aye					het wetsvoorstel Wijziging van de Wet werk en bijstand in verband met openstellen van het recht op een langdurigheidstoeslag in de situatie waarin enige inkomsten zijn ontvangen ( 30484)
commons	2005-2006	83	2006-05-30	30484	15	motie	accepted	fractie	https://zoek.officielebekendmakingen.nl/kst-30484-15.html		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5095-5096.1.29.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5095-5096?view=html#nl.proc.ob.d.h-tk-20052006-5095-5096.1.29.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5095-5096.html	aye	no	aye	no		no	aye		aye	aye		no	no	no	aye	Van der Sande	nl.m.02998	Koser Kaya	nl.m.02453	de motie-Van der Sande/Koser Kaya over een onderzoek naar de gevolgen van de afschaffing van de langdurigheidstoeslag ( 30484, nr. 15)
commons	2005-2006	83	2006-05-30	30516		wetsvoorstel	accepted	fractie	https://zoek.officielebekendmakingen.nl/dossier/30516		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5096-5096-2.1.6.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5096-5096-2?view=html#nl.proc.ob.d.h-tk-20052006-5096-5096-2.1.6.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5096-5096-2.html	aye	aye	aye	aye		aye	aye		aye	aye		aye	aye	no	aye					het wetsvoorstel Wijziging van de Wet bevordering eigenwoningbezit (afschaffing van de correctie verzamelinkomen) ( 30516)
commons	2005-2006	83	2006-05-30	30484	17	amendement	rejected	fractie	https://zoek.officielebekendmakingen.nl/kst-30484-17.html	http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30484-17?view=html	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5095-5096.1.18.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5095-5096?view=html#nl.proc.ob.d.h-tk-20052006-5095-5096.1.18.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5095-5096.html	no	aye	no	aye		no	no		no	no		aye	no	aye	no	Noorman-den Uyl	nl.m.02531			amendement-Noorman-den Uyl (stuk nr. 17)
commons	2005-2006	86	2006-06-06	27658	29	motie	rejected	fractie	https://zoek.officielebekendmakingen.nl/kst-27658-29.html		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5259-5259.1.9.3.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5259-5259?view=html#nl.proc.ob.d.h-tk-20052006-5259-5259.1.9.3.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5259-5259.html	no	no	aye	aye		no	no		no	no		no	no	aye	no	Duyvendak	nl.m.02307			de motie-Duyvendak c.s. over besluitvorming over de nieuwe verbinding tussen de A6 en de A9 ( 27658, nr. 29)
commons	2005-2006	86	2006-06-06	29453	43	motie	accepted	fractie	https://zoek.officielebekendmakingen.nl/kst-29453-43.html		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5257-5258.1.6.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5257-5258?view=html#nl.proc.ob.d.h-tk-20052006-5257-5258.1.6.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5257-5258.html	aye	aye	aye	aye		aye	aye		aye	aye		aye	aye	aye	no	Van Gent	nl.m.02218			de motie-Van Gent c.s. over normering van salarissen van bestuurders en toezichthouders ( 29453, nr. 43)
commons	2005-2006	86	2006-06-06	29453	44	motie	rejected	hoofdelijk	https://zoek.officielebekendmakingen.nl/kst-29453-44.html		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5257-5258.1.9.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5257-5258?view=html#nl.proc.ob.d.h-tk-20052006-5257-5258.1.9.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5257-5258.html																Depla	nl.m.02292			de motie-Depla c.s. over het hanteren van een "nee, tenzijprincipe" bij fusies ( 29453, nr. 44)
commons	2005-2006	86	2006-06-06	29453	45	motie	rejected	fractie	https://zoek.officielebekendmakingen.nl/kst-29453-45.html		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5257-5258.1.16.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5257-5258?view=html#nl.proc.ob.d.h-tk-20052006-5257-5258.1.16.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5257-5258.html	no	aye	aye	aye		no	no		no	no		aye	no	aye	no	Gerkens	nl.m.02326	Depla	nl.m.02292	de motie-Gerkens/Depla over het geven van een aanwijzing bij te hoge bezoldiging ( 29453, nr. 45)
commons	2005-2006	86	2006-06-06	29517	16	motie	accepted	fractie	https://zoek.officielebekendmakingen.nl/kst-29517-16.html		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5258-5258.1.6.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5258-5258?view=html#nl.proc.ob.d.h-tk-20052006-5258-5258.1.6.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5258-5258.html	aye	aye	aye	aye		aye	aye		aye	aye		aye	aye	aye	aye	Van Heteren	nl.m.02579			de motie-Van Heteren c.s. over de compensatieregeling ( 29517, nr. 16)
commons	2005-2006	86	2006-06-06	29517	17	motie	accepted	fractie	https://zoek.officielebekendmakingen.nl/kst-29517-17.html		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5258-5258.1.9.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5258-5258?view=html#nl.proc.ob.d.h-tk-20052006-5258-5258.1.9.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5258-5258.html	aye	aye	aye	aye		aye	aye		aye	aye		aye	aye	aye	aye	Van Heteren	nl.m.02579			de motie-Van Heteren c.s. over de accidentenafhandeling ( 29517, nr. 17)
commons	2005-2006	86	2006-06-06	29978		wetsvoorstel	accepted	fractie	https://zoek.officielebekendmakingen.nl/dossier/29978		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5258-5259.1.6.4.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5258-5259?view=html#nl.proc.ob.d.h-tk-20052006-5258-5259.1.6.4.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5258-5259.html	aye	aye	aye	aye		aye	aye		aye	aye		aye	aye	aye	aye					Verklaring dat er grond bestaat een voorstel in overweging te nemen tot verandering in de Grondwet, strekkende tot het vervallen van de bepaling inzake het voorzitterschap van de gemeenteraad en van provinciale staten ( 29978)
commons	2005-2006	86	2006-06-06	27658	28	motie	accepted	fractie	https://zoek.officielebekendmakingen.nl/kst-27658-28.html		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5259-5259.1.8.3.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5259-5259?view=html#nl.proc.ob.d.h-tk-20052006-5259-5259.1.8.3.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5259-5259.html	aye	aye	no	aye		no	aye		no	no		aye	aye	aye	aye	Van Hijum	nl.m.02442			de motie-Van Hijum c.s. over nadere verkenning van de hst-variant ( 27658, nr. 28)
commons	2005-2006	86	2006-06-06	29453	46	motie	rejected	fractie	https://zoek.officielebekendmakingen.nl/kst-29453-46.html		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5257-5258.1.19.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5257-5258?view=html#nl.proc.ob.d.h-tk-20052006-5257-5258.1.19.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5257-5258.html	no	no	aye	aye		no	no		no	no		no	no	aye	no	Gerkens	nl.m.02326	Van Gent	nl.m.02218	de motie-Gerkens/Van Gent over melding en beoordeling van nevenfuncties ( 29453, nr. 46)
commons	2005-2006	89	2006-06-13	30359		wetsvoorstel	accepted	fractie	https://zoek.officielebekendmakingen.nl/dossier/30359		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5429-5429-1.1.8.3.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5429-5429-1?view=html#nl.proc.ob.d.h-tk-20052006-5429-5429-1.1.8.3.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5429-5429-1.html	aye	aye	aye	aye		aye	aye		aye	aye		aye	aye	aye	aye					Samenvoeging van de gemeenten Ambt Montfort en Roerdalen ( 30359)
commons	2005-2006	89	2006-06-13	30376		wetsvoorstel	accepted	fractie	https://zoek.officielebekendmakingen.nl/dossier/30376		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5429-5430.1.17.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5429-5430?view=html#nl.proc.ob.d.h-tk-20052006-5429-5430.1.17.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5429-5430.html	aye	aye	aye	aye		aye	aye		aye	aye		aye	aye	aye	aye					Samenvoeging van de gemeenten Medemblik, Noorder-Koggenland en Wognum ( 30376)
commons	2005-2006	89	2006-06-13	30376	6	amendement	accepted	fractie	https://zoek.officielebekendmakingen.nl/kst-30376-6.html	http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30376-6?view=html	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5429-5430.1.6.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5429-5430?view=html#nl.proc.ob.d.h-tk-20052006-5429-5430.1.6.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5429-5430.html	no	no	aye	no		no	aye		aye	aye		aye	no	no	aye	Fierens	nl.m.02459	Van Beek	nl.m.02209	amendement-Fierens/Van Beek (stuk nr. 6, II)
commons	2005-2006	89	2006-06-13	30358	9	amendement	rejected	fractie	https://zoek.officielebekendmakingen.nl/kst-30358-9.html	http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30358-9?view=html	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5429-5429.1.6.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5429-5429?view=html#nl.proc.ob.d.h-tk-20052006-5429-5429.1.6.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5429-5429.html	no	no	no	no		no	no		no	no		no	no	no	aye	Van Beek	nl.m.02209			amendement-Van Beek (stuk nr. 9, II)
commons	2005-2006	89	2006-06-13	30348		wetsvoorstel	accepted	fractie	https://zoek.officielebekendmakingen.nl/dossier/30348		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5429-5429-2.1.7.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5429-5429-2?view=html#nl.proc.ob.d.h-tk-20052006-5429-5429-2.1.7.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5429-5429-2.html	aye	aye	aye	aye		aye	aye		aye	aye		aye	aye	aye	aye					Samenvoeging van de gemeenten Obdam en Wester-Koggenland ( 30348)
commons	2005-2006	89	2006-06-13	30359		wetsvoorstel	accepted	fractie	https://zoek.officielebekendmakingen.nl/dossier/30359		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5429-5429-1.1.8.6.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5429-5429-1?view=html#nl.proc.ob.d.h-tk-20052006-5429-5429-1.1.8.6.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5429-5429-1.html	aye	aye	aye	no		aye	aye		aye	aye		aye	aye	aye	aye					Samenvoeging van de gemeenten Ambt Montfort en Roerdalen ( 30359)
commons	2005-2006	89	2006-06-13	30359		wetsvoorstel	accepted	fractie	https://zoek.officielebekendmakingen.nl/dossier/30359		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5429-5429-1.1.7.3.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5429-5429-1?view=html#nl.proc.ob.d.h-tk-20052006-5429-5429-1.1.7.3.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5429-5429-1.html	no	aye	no	no		no	no		aye	aye		aye	no	no	aye					Samenvoeging van de gemeenten Ambt Montfort en Roerdalen ( 30359)
commons	2005-2006	89	2006-06-13	30360	6	amendement	rejected	fractie	https://zoek.officielebekendmakingen.nl/kst-30360-6.html	http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30360-6?view=html	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5428-5428.1.6.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5428-5428?view=html#nl.proc.ob.d.h-tk-20052006-5428-5428.1.6.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5428-5428.html	no	no	no	no		no	no		no	no		no	no	no	aye	Van Beek	nl.m.02209			amendement-Van Beek (stuk nr. 6, II)
commons	2005-2006	89	2006-06-13	30387	79	motie	accepted	fractie	https://zoek.officielebekendmakingen.nl/kst-30387-79.html		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5424-5428.1.145.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5424-5428?view=html#nl.proc.ob.d.h-tk-20052006-5424-5428.1.145.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5424-5428.html	aye	aye	aye	aye		aye	aye		aye	aye		aye	aye	no	aye	Visser	nl.m.02345	Slob	nl.m.01639	motie-Visser/Slob (30387, nr. 79)
commons	2005-2006	89	2006-06-13	30387	69	motie	rejected	fractie	https://zoek.officielebekendmakingen.nl/kst-30387-69.html		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5424-5428.1.142.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5424-5428?view=html#nl.proc.ob.d.h-tk-20052006-5424-5428.1.142.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5424-5428.html	no	no	no	aye		no	no		no	no		no	no	aye	no	Vergeer	nl.m.02344			de motie-Vergeer over finale beoordeling van het leerrechtendeel ( 30387, nr. 69)
commons	2005-2006	89	2006-06-13	30387	49	motie	rejected	fractie	https://zoek.officielebekendmakingen.nl/kst-30387-49.html		http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5424-5428.1.139.1	http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20052006-5424-5428?view=html#nl.proc.ob.d.h-tk-20052006-5424-5428.1.139.1	https://zoek.officielebekendmakingen.nl/h-tk-20052006-5424-5428.html	no	aye	no	aye		no	no		no	no		no	no	aye	no	Vergeer	nl.m.02344			de motie-Vergeer over het voorhangen van de AMvB inzake bekostiging ( 30387, nr. 49)
