#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.gl;nl.p.groepdejong2;nl.p.groepwijnschenk;nl.p.ln;nl.p.lpf;nl.p.osf;nl.p.pvda;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2002-2003;83;2003-06-26;28933;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28933;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-4830-4830.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-4830-4830?view=html#nl.proc.ob.d.h-tk-20022003-4830-4830.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-4830-4830.html;aye;aye;aye;aye;;;;aye;;aye;aye;aye;aye;;;;;Wijziging van de begrotingsstaat van het Ministerie van Onderwijs, Cultuur en Wetenschappen (VIII) voor het jaar 2003 (wijziging samenhangende met de Voorjaarsnota) ( 28933)
commons;2002-2003;83;2003-06-26;28933;5;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28933-5.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28933-5?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-4830-4830.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-4830-4830?view=html#nl.proc.ob.d.h-tk-20022003-4830-4830.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-4830-4830.html;no;aye;no;aye;;;;no;;aye;no;aye;no;Crone;nl.m.02507;Vendrik;nl.m.02245;amendement-Crone/Vendrik (stuk nr. 5, I)
commons;2002-2003;83;2003-06-26;28948;7;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28948-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-4830-4830-2.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-4830-4830-2?view=html#nl.proc.ob.d.h-tk-20022003-4830-4830-2.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-4830-4830-2.html;no;no;no;aye;;;;no;;aye;no;aye;no;Vos;nl.m.02547;;;de motie-Vos over het steunpunt Nigeriaanse prostituees ( 28948, nr. 7)
commons;2002-2003;83;2003-06-26;28948;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28948;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-4830-4830-2.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-4830-4830-2?view=html#nl.proc.ob.d.h-tk-20022003-4830-4830-2.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-4830-4830-2.html;aye;aye;aye;aye;;;;aye;;aye;aye;aye;aye;;;;;Wijziging van de begrotingsstaten van het Ministerie van Justitie (VI) voor het jaar 2003 (wijziging samenhangende met de Voorjaarsnota) ( 28948)
commons;2002-2003;83;2003-06-26;28948;6;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28948-6.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28948-6?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-4830-4830-2.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-4830-4830-2?view=html#nl.proc.ob.d.h-tk-20022003-4830-4830-2.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-4830-4830-2.html;no;no;no;aye;;;;no;;aye;no;aye;no;Vos;nl.m.02547;;;amendement-Vos (stuk nr. 6, I)
commons;2002-2003;83;2003-06-26;28948;5;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28948-5.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28948-5?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-4830-4830-2.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-4830-4830-2?view=html#nl.proc.ob.d.h-tk-20022003-4830-4830-2.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-4830-4830-2.html;no;no;no;aye;;;;aye;;no;no;aye;no;Vos;nl.m.02547;;;amendement-Vos (stuk nr. 5, I)
commons;2002-2003;83;2003-06-26;28947;8;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28947-8.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-4830-4830-1.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-4830-4830-1?view=html#nl.proc.ob.d.h-tk-20022003-4830-4830-1.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-4830-4830-1.html;no;aye;no;aye;;;;no;;aye;aye;aye;no;Rouvoet;nl.m.02541;;;de motie-Rouvoet over kwijtschelding van exportkredietschulden ( 28947, nr. 8)
commons;2002-2003;83;2003-06-26;28947;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28947;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-4830-4830-1.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-4830-4830-1?view=html#nl.proc.ob.d.h-tk-20022003-4830-4830-1.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-4830-4830-1.html;aye;aye;aye;aye;;;;aye;;aye;aye;aye;aye;;;;;Wijziging van de begrotingsstaat van het Ministerie van Buitenlandse Zaken (V) voor het jaar 2003 (wijziging samenhangende met de Voorjaarsnota) ( 28947)
commons;2002-2003;83;2003-06-26;28947;7;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28947-7.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28947-7?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-4830-4830-1.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-4830-4830-1?view=html#nl.proc.ob.d.h-tk-20022003-4830-4830-1.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-4830-4830-1.html;no;no;aye;aye;;;;aye;;aye;no;aye;aye;Fierens;nl.m.02459;Terpstra;nl.m.01906;amendement-Fierens/Terpstra (stuk nr. 7, I)
commons;2002-2003;83;2003-06-26;28947;6;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28947-6.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28947-6?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-4830-4830-1.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-4830-4830-1?view=html#nl.proc.ob.d.h-tk-20022003-4830-4830-1.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-4830-4830-1.html;no;aye;no;aye;;;;no;;aye;aye;aye;no;Rouvoet;nl.m.02541;;;amendement-Rouvoet c.s. (stuk nr. 6)
senate;2002-2003;31;2003-07-01;28174;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28174;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-20022003-951-959.1.18.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-20022003-951-959?view=html#nl.proc.ob.d.h-ek-20022003-951-959.1.18.3.1;https://zoek.officielebekendmakingen.nl/h-ek-20022003-951-959.html;aye;aye;aye;no;;;;aye;aye;aye;aye;no;aye;;;;;het wetsvoorstel Wijziging van de Overgangswet elektriciteitsproductiesector in verband met de financiering van de tegemoetkoming aan de elektriciteitsproductiesector uit de algemene middelen en van de Elektriciteitswet 1998 en de Gaswet omwille van de correctie van enkele tariefbepalingen alsmede in verband met een tijdelijk verbod van privatisering van netwerkbedrijven ( 28174)
senate;2002-2003;31;2003-07-01;28473;158s;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28473;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-20022003-930-931.1.11.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-20022003-930-931?view=html#nl.proc.ob.d.h-ek-20022003-930-931.1.11.3.1;https://zoek.officielebekendmakingen.nl/h-ek-20022003-930-931.html;aye;no;aye;aye;;;;no;no;no;no;no;no;Jurgens;nl.m.01992;;;motie-Jurgens c.s. (28473, nr. 158s)
commons;2002-2003;87;2003-09-02;28870;48;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28870-48.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28870-48?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.176.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096?view=html#nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.176.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5090-5096.html;no;aye;no;aye;;;;no;;no;aye;aye;no;Van der Vlies;nl.m.02682;;;amendement-Van der Vlies tot het doen vervallen van artikel 73 (stuk nr. 48, I)
commons;2002-2003;87;2003-09-02;28870;19;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28870-19.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28870-19?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.171.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096?view=html#nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.171.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5090-5096.html;no;aye;no;aye;;;;no;;aye;no;aye;no;Bussemaker;nl.m.02251;Noorman-den Uyl;nl.m.02531;amendement-Bussemaker/Noorman-den Uyl (stuk nr. 19)
commons;2002-2003;87;2003-09-02;28870;87;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28870-87.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28870-87?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.166.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096?view=html#nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.166.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5090-5096.html;aye;aye;aye;aye;;;;no;;aye;aye;aye;aye;Noorman-den Uyl;nl.m.02531;;;amendement-Noorman-den Uyl (stuk nr. 87, I)
commons;2002-2003;87;2003-09-02;28870;56;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28870-56.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28870-56?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.162.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096?view=html#nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.162.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5090-5096.html;no;no;no;aye;;;;no;;aye;no;aye;no;De Wit;nl.m.02940;De Ruiter;nl.m.02334;amendement-De Wit/De Ruiter (stuk nr. 56)
commons;2002-2003;87;2003-09-02;28870;30;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28870-30.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28870-30?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.159.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096?view=html#nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.159.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5090-5096.html;no;aye;no;aye;;;;aye;;no;no;aye;no;Van Gent;nl.m.02218;;;amendement-Van Gent (stuk nr. 30)
commons;2002-2003;87;2003-09-02;28870;55;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28870-55.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28870-55?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.154.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096?view=html#nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.154.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5090-5096.html;no;aye;no;aye;;;;no;;aye;no;aye;no;De Wit;nl.m.02940;De Ruiter;nl.m.02334;amendement-De Wit/De Ruiter (stuk nr. 55)
commons;2002-2003;87;2003-09-02;28870;64;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28870-64.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28870-64?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.149.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096?view=html#nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.149.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5090-5096.html;aye;aye;aye;aye;;;;aye;;aye;aye;aye;aye;Bakker;nl.m.02503;Noorman-den Uyl;nl.m.02531;amendement-Bakker/Noorman-den Uyl (stuk nr. 64)
commons;2002-2003;87;2003-09-02;28870;36;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28870-36.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28870-36?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.140.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096?view=html#nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.140.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5090-5096.html;no;aye;no;aye;;;;no;;no;aye;aye;no;Van der Vlies;nl.m.02682;;;amendement-Van der Vlies tot invoeging van een nieuw vijfde lid (stuk nr. 36)
commons;2002-2003;87;2003-09-02;28870;54;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28870-54.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28870-54?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.135.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096?view=html#nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.135.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5090-5096.html;no;aye;no;aye;;;;no;;no;no;aye;no;De Wit;nl.m.02940;De Ruiter;nl.m.02334;amendement-De Wit/De Ruiter tot het doen vervallen van onderdeel c (stuk nr. 54, I)
commons;2002-2003;87;2003-09-02;28870;24;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28870-24.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28870-24?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.130.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096?view=html#nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.130.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5090-5096.html;no;aye;no;aye;;;;no;;aye;aye;aye;no;Noorman-den Uyl;nl.m.02531;;;amendement-Noorman-den Uyl (stuk nr. 24, I)
commons;2002-2003;87;2003-09-02;28870;9;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28870-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28870-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.127.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096?view=html#nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.127.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5090-5096.html;no;aye;no;aye;;;;no;;aye;aye;aye;no;Rouvoet;nl.m.02541;;;amendement-Rouvoet (stuk nr. 9)
commons;2002-2003;87;2003-09-02;28870;53;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28870-53.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28870-53?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.124.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096?view=html#nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.124.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5090-5096.html;no;no;no;aye;;;;no;;no;no;aye;no;De Wit;nl.m.02940;De Ruiter;nl.m.02334;amendement-De Wit/De Ruiter (stuk nr. 53)
commons;2002-2003;87;2003-09-02;28870;29;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28870-29.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28870-29?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.120.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096?view=html#nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.120.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5090-5096.html;no;aye;no;aye;;;;no;;aye;aye;aye;no;Van Gent;nl.m.02218;;;amendement-Van Gent (stuk nr. 29)
commons;2002-2003;87;2003-09-02;28870;45;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28870-45.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28870-45?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.184.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096?view=html#nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.184.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5090-5096.html;aye;aye;no;aye;;;;aye;;aye;aye;aye;aye;Weekers;nl.m.02247;;;amendement-Weekers (stuk nr. 45)
commons;2002-2003;87;2003-09-02;28870;69;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28870-69.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.191.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096?view=html#nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.191.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5090-5096.html;no;aye;no;aye;;;;no;;aye;no;aye;no;Noorman-den Uyl;nl.m.02531;;;de motie-Noorman-den Uyl over het niet toepassen van de voor 2004 voorgenomen korting op het budget bijzondere bijstand ( 28870, nr. 69)
commons;2002-2003;87;2003-09-02;28960;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28960;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5096-5098.1.21.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5096-5098?view=html#nl.proc.ob.d.h-tk-20022003-5096-5098.1.21.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5096-5098.html;aye;no;aye;no;;;;aye;;no;aye;no;aye;;;;;Invoering van de Wet werk en bijstand (Invoeringswet Wet werk en bijstand) ( 28960)
commons;2002-2003;87;2003-09-02;28870;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28870;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5096-5098.1.21.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5096-5098?view=html#nl.proc.ob.d.h-tk-20022003-5096-5098.1.21.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5096-5098.html;aye;no;aye;no;;;;aye;;no;aye;no;aye;;;;;
commons;2002-2003;87;2003-09-02;28960;11;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28960-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-28960-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5096-5098.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5096-5098?view=html#nl.proc.ob.d.h-tk-20022003-5096-5098.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5096-5098.html;aye;aye;aye;aye;;;;aye;;aye;aye;aye;aye;Van Gent;nl.m.02218;Noorman-den Uyl;nl.m.02531;amendement-Van Gent/Noorman-den Uyl (stuk nr. 11)
commons;2002-2003;87;2003-09-02;28870;84;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28870-84.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.221.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096?view=html#nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.221.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5090-5096.html;no;aye;aye;aye;;;;aye;;aye;aye;aye;no;Huizinga-Heringa;nl.m.02320;;;de motie-Huizinga-Heringa c.s. over kwaliteitseisen voor reïntegratiebedrijven ( 28870, nr. 84)
commons;2002-2003;87;2003-09-02;28870;82;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28870-82.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.218.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096?view=html#nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.218.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5090-5096.html;aye;aye;aye;aye;;;;aye;;aye;aye;aye;no;Bruls;nl.m.02376;Bakker;nl.m.02503;de motie-Bruls/Bakker over verruiming van de meeneemregeling ( 28870, nr. 82)
commons;2002-2003;87;2003-09-02;28870;80;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28870-80.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.215.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096?view=html#nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.215.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5090-5096.html;no;no;no;aye;;;;no;;aye;no;aye;no;Van Gent;nl.m.02218;;;de motie-Van Gent over een baangarantie voor de huidige groep I/D'ers en WIW'ers ( 28870, nr. 80)
commons;2002-2003;87;2003-09-02;28870;79;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28870-79.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.212.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096?view=html#nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.212.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5090-5096.html;no;aye;aye;aye;;;;aye;;aye;no;aye;no;Van Gent;nl.m.02218;;;de motie-Van Gent over sluitende en ambitieuze afspraken in het najaarsoverleg over inschakeling van bijstandsgerechtigden door het bedrijfsleven ( 28870, nr. 79)
commons;2002-2003;87;2003-09-02;28870;76;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28870-76.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.209.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096?view=html#nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.209.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5090-5096.html;aye;aye;aye;aye;;;;aye;;aye;aye;aye;no;Van der Vlies;nl.m.02682;;;de motie-Van der Vlies over concrete afspraken in het najaarsakkoord over het aannemen van substantieel meer gehandicapten en chronisch zieken ( 28870, nr. 76)
commons;2002-2003;87;2003-09-02;28870;74;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28870-74.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.206.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096?view=html#nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.206.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5090-5096.html;no;aye;no;aye;;;;no;;aye;no;aye;no;De Wit;nl.m.02940;;;de motie-De Wit over de rechtspositie van werknemers die gesubsidieerde arbeid verrichten ( 28870, nr. 74)
commons;2002-2003;87;2003-09-02;28870;73;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28870-73.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.203.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20022003-5090-5096?view=html#nl.proc.ob.d.h-tk-20022003-5090-5096.1.6.203.1;https://zoek.officielebekendmakingen.nl/h-tk-20022003-5090-5096.html;no;aye;no;aye;;;;aye;;aye;aye;aye;no;Bussemaker;nl.m.02251;Noorman-den Uyl;nl.m.02531;de motie-Bussemaker/Noorman-den Uyl over de sluitende aanpak ( 28870, nr. 73)
