#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.aov;nl.p.cd;nl.p.cda;nl.p.d66;nl.p.fractiebierman;nl.p.fractiehendriks;nl.p.gl;nl.p.gpv;nl.p.groephendriks;nl.p.groepnijpels;nl.p.groepverkerk;nl.p.ou55plus;nl.p.pvda;nl.p.rpf;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;1994-1995;38;1994-12-21;23654;6;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23654-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2686-2686-2.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2686-2686-2?view=html#nl.proc.ob.d.h-tk-19941995-38-2686-2686-2.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2686-2686-2.html;;;;;;;;;;;;;;;;;;Esselink;nl.m.02820;;;amendement-Esselink (stuk nr. 6, I)
commons;1994-1995;38;1994-12-21;24014;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24014;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2686-2686-1.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2686-2686-1?view=html#nl.proc.ob.d.h-tk-19941995-38-2686-2686-1.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2686-2686-1.html;;;;;;;;;;;;;;;;;;;;;;Wijziging van hoofdstuk XVI (Ministerie van Welzijn, Volksgezondheid en Cultuur) van de begroting van de uitgaven en de ontvangsten voor het jaar 1994 (wijziging samenhangende met de Najaarsnota) ( 24014)
commons;1994-1995;38;1994-12-21;23900-XVI;43;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23900-XVI-43.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2686.1.29.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2686?view=html#nl.proc.ob.d.h-tk-19941995-38-2685-2686.1.29.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2685-2686.html;aye;no;no;no;;;aye;no;aye;;;aye;no;aye;aye;aye;no;Leerkes;nl.m.02527;Nijpels-Hezemans;nl.m.02530;de motie-Leerkes/Nijpels-Hezemans over handhaving van de vergoeding voor de tandprothese ( 23900-XVI, nr. 43)
commons;1994-1995;38;1994-12-21;23900-XVI;42;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23900-XVI-42.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2686.1.26.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2686?view=html#nl.proc.ob.d.h-tk-19941995-38-2685-2686.1.26.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2685-2686.html;aye;no;no;no;;;aye;no;aye;;;aye;no;no;no;aye;no;Marijnissen;nl.m.02529;;;de motie-Marijnissen over intrekking van het besluit inzake beperking van aanspraken op tandheelkundige hulp ( 23900-XVI, nr. 42)
commons;1994-1995;38;1994-12-21;23900-XVI;41;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23900-XVI-41.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2686.1.23.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2686?view=html#nl.proc.ob.d.h-tk-19941995-38-2685-2686.1.23.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2685-2686.html;aye;aye;no;no;;;aye;no;aye;;;aye;no;aye;no;no;no;Nijpels-Hezemans;nl.m.02530;;;de motie-Nijpels-Hezemans over wijziging van de inkomensgrens in verband met de nadelige effecten van de wet-Van Otterloo ( 23900-XVI, nr. 41)
commons;1994-1995;38;1994-12-21;23654;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/23654;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2686-2686-2.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2686-2686-2?view=html#nl.proc.ob.d.h-tk-19941995-38-2686-2686-2.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2686-2686-2.html;aye;aye;aye;aye;;;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;;;;;Wijziging van de Wet uitkeringen burger-oorlogsslachtoffers 1940-1945 (geweld tegen derden) ( 23654)
senate;1994-1995;12;1994-12-21;23957;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/23957;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-19941995-12-436-437.1.6.5.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-19941995-12-436-437?view=html#nl.proc.ob.d.h-ek-19941995-12-436-437.1.6.5.1;https://zoek.officielebekendmakingen.nl/h-ek-19941995-12-436-437.html;;;no;aye;;;no;no;;;;;aye;no;no;;aye;;;;;Nadere wijziging van de Algemene Kinderbijslagwet, de Ziekenfondswet en de Algemene Wet Bijzondere Ziektekosten ( 23957)
commons;1994-1995;38;1994-12-21;23900-VIII;60;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23900-VIII-60.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2689-2689-4.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2689-2689-4?view=html#nl.proc.ob.d.h-tk-19941995-38-2689-2689-4.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2689-2689-4.html;aye;aye;aye;no;;;aye;aye;aye;;;aye;no;aye;aye;aye;no;Lansink;nl.m.01897;;;de motie-Lansink c.s. over het heroverwegen van de voorgestelde verhoging van de collegegelden ( 23900-VIII, nr. 60)
commons;1994-1995;38;1994-12-21;24000;3;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24000-3.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2689-2689-4.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2689-2689-4?view=html#nl.proc.ob.d.h-tk-19941995-38-2689-2689-4.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2689-2689-4.html;no;no;no;no;;;aye;no;no;;;no;no;no;no;aye;no;Rabbae;nl.m.02537;;;de motie-Rabbae over het Fonds economische structuurversterking ( 24000, nr. 3)
commons;1994-1995;38;1994-12-21;24011;4;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24011-4.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2689-2689-3.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2689-2689-3?view=html#nl.proc.ob.d.h-tk-19941995-38-2689-2689-3.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2689-2689-3.html;no;aye;aye;no;;;no;no;aye;;;aye;no;aye;no;aye;no;Reitsma;nl.m.02824;;;de motie-Reitsma over heropening van de spoorlijn Enschede-Münster ( 24011, nr. 4)
commons;1994-1995;38;1994-12-21;24011;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24011;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2689-2689-3.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2689-2689-3?view=html#nl.proc.ob.d.h-tk-19941995-38-2689-2689-3.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2689-2689-3.html;aye;aye;aye;aye;;;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;;;;;Wijziging van hoofdstuk XII (Ministerie van Verkeer en Waterstaat) van de begroting van de uitgaven en de ontvangsten voor het jaar 1994 (wijziging samenhangende met de Najaarsnota) ( 24011)
commons;1994-1995;38;1994-12-21;16226;28;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-16226-28.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2689-2689-2.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2689-2689-2?view=html#nl.proc.ob.d.h-tk-19941995-38-2689-2689-2.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2689-2689-2.html;no;aye;aye;no;;;no;aye;aye;;;no;no;aye;aye;no;no;Lansink;nl.m.01897;;;de motie-Lansink c.s. over een nadere discussie over het al dan niet inzetten van kernenergie in Nederland ( 16226, nr. 28)
commons;1994-1995;38;1994-12-21;16226;27;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-16226-27.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2689-2689-2.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2689-2689-2?view=html#nl.proc.ob.d.h-tk-19941995-38-2689-2689-2.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2689-2689-2.html;no;aye;aye;no;;;no;aye;aye;;;no;no;no;aye;no;no;Van Middelkoop;nl.m.02973;Lansink;nl.m.01897;de motie-Van Middelkoop/Lansink over de motivering van de sluiting van de centrale in 2004 ( 16226, nr. 27)
commons;1994-1995;38;1994-12-21;23712;32;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23712-32.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2689-2689-1.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2689-2689-1?view=html#nl.proc.ob.d.h-tk-19941995-38-2689-2689-1.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2689-2689-1.html;aye;aye;no;aye;;;aye;aye;aye;;;aye;aye;aye;aye;no;aye;Remkes;nl.m.02991;;;de motie-Remkes c.s. over door het provinciaal bestuur uit te voeren grenscorrecties ( 23712, nr. 32)
commons;1994-1995;38;1994-12-21;23712;27;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23712-27.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2689-2689-1.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2689-2689-1?view=html#nl.proc.ob.d.h-tk-19941995-38-2689-2689-1.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2689-2689-1.html;aye;aye;aye;no;;;aye;no;aye;;;aye;no;aye;aye;aye;no;Verhagen;nl.m.02920;;;de motie-Verhagen over waarborging van de belangen van de randgemeenten ( 23712, nr. 27)
commons;1994-1995;38;1994-12-21;23712;26;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23712-26.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2689-2689-1.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2689-2689-1?view=html#nl.proc.ob.d.h-tk-19941995-38-2689-2689-1.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2689-2689-1.html;aye;aye;aye;no;;;aye;no;aye;;;aye;no;aye;aye;aye;no;Verhagen;nl.m.02920;;;de motie-Verhagen over naleving van de uitgangspunten bij gemeentelijke herindeling ( 23712, nr. 26)
commons;1994-1995;38;1994-12-21;23712;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/23712;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2687-2689.1.46.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2687-2689?view=html#nl.proc.ob.d.h-tk-19941995-38-2687-2689.1.46.3.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2687-2689.html;no;no;no;aye;;;no;no;no;;;no;aye;no;no;no;aye;;;;;Gemeentelijke herindeling in het samenwerkingsgebied 's-Hertogenbosch ( 23712)
commons;1994-1995;38;1994-12-21;23712;16;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23712-16.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2687-2689.1.31.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2687-2689?view=html#nl.proc.ob.d.h-tk-19941995-38-2687-2689.1.31.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2687-2689.html;no;no;no;aye;;;aye;aye;no;;;no;aye;aye;aye;no;aye;Remkes;nl.m.02991;;;amendement-Remkes (stuk nr. 16)
commons;1994-1995;38;1994-12-21;23712;31;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23712-31.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2687-2689.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2687-2689?view=html#nl.proc.ob.d.h-tk-19941995-38-2687-2689.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2687-2689.html;;;;aye;;;;;;;;;;;;;;Van Heemst;nl.m.02887;Remkes;nl.m.02991;amendement-Van Heemst/Remkes (stuk nr. 31, I)
commons;1994-1995;38;1994-12-21;23712;24;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23712-24.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2687-2689.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2687-2689?view=html#nl.proc.ob.d.h-tk-19941995-38-2687-2689.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2687-2689.html;aye;aye;aye;no;;;aye;no;aye;;;aye;no;aye;aye;aye;no;Verhagen;nl.m.02920;;;amendement-Verhagen (stuk nr. 24, I)
commons;1994-1995;38;1994-12-21;23712;23;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23712-23.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2687-2689.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2687-2689?view=html#nl.proc.ob.d.h-tk-19941995-38-2687-2689.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2687-2689.html;aye;aye;aye;no;;;aye;aye;aye;;;aye;no;aye;aye;aye;no;Verhagen;nl.m.02920;;;amendement-Verhagen (stuk nr. 23, I)
commons;1994-1995;38;1994-12-21;23712;22;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23712-22.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2687-2689.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2687-2689?view=html#nl.proc.ob.d.h-tk-19941995-38-2687-2689.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2687-2689.html;aye;aye;aye;no;;;aye;no;aye;;;aye;no;aye;aye;aye;no;Verhagen;nl.m.02920;;;amendement-Verhagen (stuk nr. 22, I)
commons;1994-1995;38;1994-12-21;23712;21;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23712-21.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2687-2689.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2687-2689?view=html#nl.proc.ob.d.h-tk-19941995-38-2687-2689.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2687-2689.html;aye;aye;aye;no;;;aye;aye;aye;;;aye;no;aye;aye;aye;no;Verhagen;nl.m.02920;;;amendement-Verhagen (stuk nr. 21, I)
commons;1994-1995;38;1994-12-21;23712;20;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23712-20.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2687-2689.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2687-2689?view=html#nl.proc.ob.d.h-tk-19941995-38-2687-2689.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2687-2689.html;aye;aye;aye;no;;;aye;no;aye;;;aye;no;aye;aye;aye;no;Verhagen;nl.m.02920;;;amendement-Verhagen (stuk nr. 20, I)
commons;1994-1995;38;1994-12-21;23712;18;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23712-18.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2687-2689.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2687-2689?view=html#nl.proc.ob.d.h-tk-19941995-38-2687-2689.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2687-2689.html;aye;aye;aye;no;;;no;no;aye;;;aye;no;aye;aye;aye;no;Poppe;nl.m.02536;;;amendement-Poppe (stuk nr. 18, I)
commons;1994-1995;38;1994-12-21;23900;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/23900;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2687-2687-3.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2687-2687-3?view=html#nl.proc.ob.d.h-tk-19941995-38-2687-2687-3.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2687-2687-3.html;aye;aye;aye;aye;;;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;;;;;Vaststelling van de begroting van de uitgaven en de ontvangsten van het Provinciefonds ( 23900-D)
commons;1994-1995;38;1994-12-21;23900;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/23900;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2687-2687-2.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2687-2687-2?view=html#nl.proc.ob.d.h-tk-19941995-38-2687-2687-2.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2687-2687-2.html;;;;;;;;;;;;;;;;;;;;;;Vaststelling van de begroting van de uitgaven en de ontvangsten van het Gemeentefonds voor het jaar 1995 ( 23900-C)
commons;1994-1995;38;1994-12-21;23900-XVI;37;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23900-XVI-37.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2686.1.20.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2686?view=html#nl.proc.ob.d.h-tk-19941995-38-2685-2686.1.20.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2685-2686.html;no;aye;aye;no;;;aye;aye;aye;;;aye;no;aye;aye;aye;no;Lansink;nl.m.01897;;;de motie-Lansink over bevordering van thuis- en mantelzorg ( 23900-XVI, nr. 37)
commons;1994-1995;38;1994-12-21;23900-XVI;36;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23900-XVI-36.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2686.1.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2686?view=html#nl.proc.ob.d.h-tk-19941995-38-2685-2686.1.17.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2685-2686.html;aye;aye;aye;no;;;aye;aye;aye;;;aye;no;aye;aye;aye;no;Lansink;nl.m.01897;;;de motie-Lansink over stimulering van transmurale voorzieningen ( 23900-XVI, nr. 36)
commons;1994-1995;38;1994-12-21;23900-XVI;35;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23900-XVI-35.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2686.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2686?view=html#nl.proc.ob.d.h-tk-19941995-38-2685-2686.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2685-2686.html;aye;aye;aye;no;;;no;aye;aye;;;aye;no;aye;aye;aye;no;Lansink;nl.m.01897;;;de motie-Lansink over structurele financiering van vrijwilligerswerk ( 23900-XVI, nr. 35)
senate;1994-1995;12;1994-12-21;23964;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/23964;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-19941995-12-437-437-1.1.5.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-19941995-12-437-437-1?view=html#nl.proc.ob.d.h-ek-19941995-12-437-437-1.1.5.3.1;https://zoek.officielebekendmakingen.nl/h-ek-19941995-12-437-437-1.html;;;no;aye;;;aye;no;;;;;aye;no;no;;aye;;;;;Wijziging van de Coördinatiewet Sociale Verzekering, de Ziekenfondswet en de Wet aanpassing uitkeringsregelingen overheveling opslagpremies in verband met de invoering van een premievrije voet voor het werkgeversdeel van de procentuele premie voor de ziekenfondsverzekering (Wet invoering franchise ZFW-premie) ( 23964)
senate;1994-1995;12;1994-12-21;23935;117d;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/23935;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-19941995-12-437-438.1.7.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-ek-19941995-12-437-438?view=html#nl.proc.ob.d.h-ek-19941995-12-437-438.1.7.3.1;https://zoek.officielebekendmakingen.nl/h-ek-19941995-12-437-438.html;;;aye;aye;;;aye;aye;;;;;aye;aye;aye;;aye;K. Zijlstra;nl.m.02639;;;de motie-K. Zijlstra c.s. over de milieukundige rechtvaardiging van een heffing op de winning van grondwater ( 23935, nr. 117d)
commons;1994-1995;38;1994-12-21;23268;3;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23268-3.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2674-2678.1.7.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2674-2678?view=html#nl.proc.ob.d.h-tk-19941995-38-2674-2678.1.7.3.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2674-2678.html;aye;aye;aye;no;;;no;aye;no;;;aye;no;aye;aye;no;aye;Weisglas;nl.m.02745;;;de motie-Weisglas over het herzien van de beslissing ( 23268, nr. 3)
commons;1994-1995;38;1994-12-21;23268;4;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23268-4.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2674-2678.1.20.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2674-2678?view=html#nl.proc.ob.d.h-tk-19941995-38-2674-2678.1.20.6.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2674-2678.html;aye;aye;aye;no;;;no;no;no;;;aye;no;no;no;no;no;De Hoop Scheffer;nl.m.02798;;;motie-De Hoop Scheffer (23268, nr. 4)
commons;1994-1995;38;1994-12-21;23900;33;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23900-33.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2685.1.5.5.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2685?view=html#nl.proc.ob.d.h-tk-19941995-38-2685-2685.1.5.5.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2685-2685.html;no;aye;aye;no;;;aye;aye;no;;;no;no;aye;aye;no;no;Lansink;nl.m.01897;;;amendement-Lansink (stuk nr. 33, I)
commons;1994-1995;38;1994-12-21;23900;34;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23900-34.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2685.1.5.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2685?view=html#nl.proc.ob.d.h-tk-19941995-38-2685-2685.1.5.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2685-2685.html;aye;aye;aye;aye;;;aye;aye;aye;;;aye;aye;aye;aye;aye;aye;M.M.H. Kamp;nl.m.02755;;;amendement-M.M.H. Kamp c.s. (stuk nr. 34, I)
commons;1994-1995;38;1994-12-21;23904;5;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23904-5.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2686.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2686?view=html#nl.proc.ob.d.h-tk-19941995-38-2685-2686.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2685-2686.html;aye;no;no;no;;;aye;no;aye;;;aye;no;aye;aye;aye;no;Oedayraj Singh Varma;nl.m.02532;;;de motie-Oedayraj Singh Varma over de hoogte van de eigen bijdrage in de gezinsverzorging ( 23904, nr. 5)
commons;1994-1995;38;1994-12-21;23904;6;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23904-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2686.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2686?view=html#nl.proc.ob.d.h-tk-19941995-38-2685-2686.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2685-2686.html;no;no;aye;no;;;aye;aye;no;;;no;no;aye;aye;aye;no;Rouvoet;nl.m.02541;;;de motie-Rouvoet over arbeidsrehabilitatie ( 23904, nr. 6)
commons;1994-1995;38;1994-12-21;23900;30;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23900-30.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2685.1.5.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2685?view=html#nl.proc.ob.d.h-tk-19941995-38-2685-2685.1.5.13.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2685-2685.html;no;aye;aye;no;;;no;no;no;;;no;no;aye;aye;aye;no;Lansink;nl.m.01897;;;amendement-Lansink (stuk nr. 30, I)
commons;1994-1995;38;1994-12-21;23900;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/23900;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2685.1.5.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19941995-38-2685-2685?view=html#nl.proc.ob.d.h-tk-19941995-38-2685-2685.1.5.21.1;https://zoek.officielebekendmakingen.nl/h-tk-19941995-38-2685-2685.html;aye;aye;aye;aye;;;aye;aye;aye;;;aye;aye;aye;aye;no;aye;;;;;Vaststelling van de begroting van de uitgaven en de ontvangsten van het ministerie van Volksgezondheid, Welzijn en Sport (XVI) voor het jaar 1995 ( 23900-XVI)
