#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.50plus;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.fractieyildirim;nl.p.gl;nl.p.osf;nl.p.pvda;nl.p.pvdd;nl.p.pvv;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2010-2011;9;2010-10-07;32333:,32333;65;brief;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32333:,32333-65.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20?view=html#nl.proc.ob.d.h-tk-20102011-9-20.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-20.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;;;;;In stemming komt de brief van de vaste commissie voor Binnenlandse Zaken en Koninkrijksrelaties (32333, nr. 65, IV) met voorgestelde wijzigingen in onderdeel E
commons;2010-2011;9;2010-10-07;32333:,32333;65;brief;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32333:,32333-65.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20?view=html#nl.proc.ob.d.h-tk-20102011-9-20.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-20.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;;;;;In stemming komt de brief van de vaste commissie voor Binnenlandse Zaken en Koninkrijksrelaties (32333, nr. 65, V) met voorgestelde wijzigingen in onderdeel E
commons;2010-2011;9;2010-10-07;32333:,32333;65;brief;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32333:,32333-65.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20?view=html#nl.proc.ob.d.h-tk-20102011-9-20.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-20.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;;;;;In stemming komt de brief van de vaste commissie voor Binnenlandse Zaken en Koninkrijksrelaties (32333, nr. 65, VI) met voorgestelde wijzigingen in onderdeel E
commons;2010-2011;9;2010-10-07;32333:,32333;65;brief;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32333:,32333-65.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20?view=html#nl.proc.ob.d.h-tk-20102011-9-20.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-20.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;;;;;In stemming komt de brief van de vaste commissie voor Binnenlandse Zaken en Koninkrijksrelaties (32333, nr. 65, VII) met voorgestelde wijzigingen in onderdeel E
commons;2010-2011;9;2010-10-07;32333:,32333;63 herdruk;brief;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32333:,32333;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20.1.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20?view=html#nl.proc.ob.d.h-tk-20102011-9-20.1.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-20.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;;;;;In stemming komt de brief van de vaste commissie voor Defensie (32333, nr. 63 herdruk, I) met voorgestelde wijzigingen in onderdeel I
commons;2010-2011;9;2010-10-07;32333:,32333;63 herdruk;brief;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32333:,32333;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20.1.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20?view=html#nl.proc.ob.d.h-tk-20102011-9-20.1.30.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-20.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;;;;;In stemming komt de brief van de vaste commissie voor Defensie (32333, nr. 63 herdruk, II) met voorgestelde wijzigingen in onderdeel I
commons;2010-2011;9;2010-10-07;32333:,32333;63 herdruk;brief;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32333:,32333;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20.1.33.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20?view=html#nl.proc.ob.d.h-tk-20102011-9-20.1.33.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-20.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;;;;;In stemming komt de brief van de vaste commissie voor Defensie (32333, nr. 63 herdruk, III) met voorgestelde wijzigingen in onderdeel I
commons;2010-2011;9;2010-10-07;32333:,32333;63 herdruk;brief;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32333:,32333;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20.1.36.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20?view=html#nl.proc.ob.d.h-tk-20102011-9-20.1.36.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-20.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;;;;;In stemming komt de brief van de vaste commissie voor Defensie (32333, nr. 63 herdruk, IV) met voorgestelde wijzigingen in onderdeel I
commons;2010-2011;9;2010-10-07;32333:,32333;69;brief;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32333:,32333-69.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20.1.39.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20?view=html#nl.proc.ob.d.h-tk-20102011-9-20.1.39.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-20.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;;;;;In stemming komt de brief van de vaste commissie voor Defensie (32333, nr. 69, I) met voorgestelde wijzigingen in onderdeel I
commons;2010-2011;9;2010-10-07;32333:,32333;69;brief;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32333:,32333-69.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20.1.42.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20?view=html#nl.proc.ob.d.h-tk-20102011-9-20.1.42.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-20.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;;;;;In stemming komt de brief van de vaste commissie voor Defensie (32333, nr. 69, II) met voorgestelde wijzigingen in onderdeel I
commons;2010-2011;9;2010-10-07;29248;138;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29248-138.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-19.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-19?view=html#nl.proc.ob.d.h-tk-20102011-9-19.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-19.html;;aye;aye;no;;aye;;aye;aye;aye;aye;aye;aye;Van der Veen;nl.m.03083;Leijten;nl.m.03095;de motie-Van der Veen/Leijten over wijzigen van de Wet geneesmiddelenprijzen als middel tegen te sterke prijsverhogingen ( 29248, nr. 138)
commons;2010-2011;9;2010-10-07;32333:,32333;68;brief;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32333:,32333-68.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20.1.96.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20?view=html#nl.proc.ob.d.h-tk-20102011-9-20.1.96.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-20.html;;aye;aye;no;;aye;;no;no;no;aye;aye;aye;;;;;In stemming komt de brief van de vaste commissie voor Wonen, Wijken en Integratie (32333, nr. 68, I) met voorgestelde wijzigingen in onderdeel Q
commons;2010-2011;9;2010-10-07;32333:,32333;68;brief;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32333:,32333-68.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20.1.99.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-20?view=html#nl.proc.ob.d.h-tk-20102011-9-20.1.99.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-20.html;;aye;aye;aye;;aye;;aye;aye;no;aye;aye;aye;;;;;In stemming komt de brief van de vaste commissie voor Wonen, Wijken en Integratie (32333, nr. 68, II) met voorgestelde wijzigingen in onderdeel Q
commons;2010-2011;9;2010-10-07;31209;131;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31209-131.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-13.1.13.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-13?view=html#nl.proc.ob.d.h-tk-20102011-9-13.1.13.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-13.html;;no;no;no;;no;;no;aye;aye;no;no;aye;De Mos;nl.m.03183;Graus;nl.m.03128;de motie-De Mos/Graus over samenhang tussen dierenleed en groei van windmolenparken ( 31209, nr. 131)
commons;2010-2011;9;2010-10-07;32189;16;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32189-16.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32189-16?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-23.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-23?view=html#nl.proc.ob.d.h-tk-20102011-9-23.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-23.html;;no;no;no;;no;;no;no;aye;no;aye;no;Lucassen;nl.m.03213;;;amendement-Lucassen (stuk nr. 16)
commons;2010-2011;9;2010-10-07;32189;17;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32189-17.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32189-17?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-23.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-23?view=html#nl.proc.ob.d.h-tk-20102011-9-23.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-23.html;;no;no;no;;no;;no;no;aye;no;no;no;Lucassen;nl.m.03213;;;amendement-Lucassen (stuk nr. 17, I)
commons;2010-2011;9;2010-10-07;32189;18;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32189-18.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32189-18?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-23.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-23?view=html#nl.proc.ob.d.h-tk-20102011-9-23.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-23.html;;no;no;no;;no;;no;no;aye;no;no;aye;Lucassen;nl.m.03213;;;amendement-Lucassen (stuk nr. 18)
commons;2010-2011;9;2010-10-07;32189;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32189;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-23.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-23?view=html#nl.proc.ob.d.h-tk-20102011-9-23.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-23.html;;aye;aye;aye;;aye;;aye;aye;no;aye;no;aye;;;;;Vaststelling van de Wet Belastingwet BES (Belastingwet BES) ( 32189)
commons;2010-2011;9;2010-10-07;32276;13;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32276-13.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32276-13?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-25.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-25?view=html#nl.proc.ob.d.h-tk-20102011-9-25.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-25.html;;no;no;no;;aye;;no;no;no;no;aye;no;Van Raak;nl.m.03035;;;amendement-Van Raak (stuk nr. 13, I)
commons;2010-2011;9;2010-10-07;32276;16;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32276-16.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32276-16?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-25.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-25?view=html#nl.proc.ob.d.h-tk-20102011-9-25.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-25.html;;no;no;no;;no;;no;no;aye;no;no;no;Lucassen;nl.m.03213;;;amendement-Lucassen (stuk nr. 16, I)
commons;2010-2011;9;2010-10-07;32276;17;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32276-17.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32276-17?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-25.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-25?view=html#nl.proc.ob.d.h-tk-20102011-9-25.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-25.html;;no;no;aye;;aye;;no;no;no;no;aye;no;Van Gent;nl.m.02218;;;amendement-Van Gent (stuk nr. 17, I)
commons;2010-2011;9;2010-10-07;32276;19;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-32276-19.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32276-19?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-25.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-25?view=html#nl.proc.ob.d.h-tk-20102011-9-25.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-25.html;;aye;aye;aye;;aye;;aye;aye;no;no;aye;aye;Recourt;nl.m.03242;;;amendement-Recourt (stuk nr. 19, I)
commons;2010-2011;9;2010-10-07;32276;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32276;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-25.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-25?view=html#nl.proc.ob.d.h-tk-20102011-9-25.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-25.html;;aye;aye;aye;;aye;;aye;aye;no;aye;no;aye;;;;;Vaststelling van de Wet invoeringswet fiscaal stelsel BES (Invoeringswet fiscaal stelsel BES) ( 32276)
commons;2010-2011;9;2010-10-07;29247;131;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29247-131.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-27.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-27?view=html#nl.proc.ob.d.h-tk-20102011-9-27.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-27.html;;no;no;no;;aye;;no;aye;no;no;aye;no;Van Gerven;nl.m.03116;;;de motie-Van Gerven over vestiging van een level 1-intensive care ( 29247, nr. 131)
commons;2010-2011;9;2010-10-07;29247;132;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29247-132.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-27.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-27?view=html#nl.proc.ob.d.h-tk-20102011-9-27.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-27.html;;no;no;no;;aye;;no;aye;no;no;aye;no;Van Gerven;nl.m.03116;;;de motie-Van Gerven over een regionaal gedragen visie op de toekomst van de Zeeuwse ziekenhuizen ( 29247, nr. 132)
commons;2010-2011;9;2010-10-07;29247;133;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29247-133.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-27.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-27?view=html#nl.proc.ob.d.h-tk-20102011-9-27.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-27.html;;no;no;no;;aye;;no;aye;no;no;aye;no;Voortman;nl.m.03229;;;de motie-Voortman over een plan van aanpak voor de ziekenhuiszorg in Zeeland ( 29247, nr. 133)
commons;2010-2011;9;2010-10-07;32287;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32287;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-28.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-28?view=html#nl.proc.ob.d.h-tk-20102011-9-28.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-28.html;;no;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;;;;;Aanpassing van de Wet arbeid vreemdelingen in verband met de introductie van de referent in de Vreemdelingenwet 2000 en verkorting van de wachttermijn voor seizoenswerkers ( 32287)
commons;2010-2011;9;2010-10-07;26991;283;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26991-283.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-29.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-29?view=html#nl.proc.ob.d.h-tk-20102011-9-29.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-29.html;;no;no;aye;;aye;;aye;aye;no;no;no;no;Ouwehand;nl.m.03108;El Fassed;nl.m.03228;de motie-Ouwehand/El Fassed over een visverbod voor paling in de vervuilde gebieden ( 26991, nr. 283)
commons;2010-2011;9;2010-10-07;26991;284;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26991-284.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-29.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-29?view=html#nl.proc.ob.d.h-tk-20102011-9-29.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-29.html;;aye;aye;aye;;aye;;aye;aye;aye;no;no;aye;Ouwehand;nl.m.03108;El Fassed;nl.m.03228;de motie-Ouwehand/El Fassed over een wettelijk visverbod voor paling in de vervuilde gebieden ( 26991, nr. 284)
commons;2010-2011;9;2010-10-07;26991;291;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26991-291.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-29.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-29?view=html#nl.proc.ob.d.h-tk-20102011-9-29.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-29.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;Ouwehand;nl.m.03108;El Fassed;nl.m.03228;motie-Ouwehand/El Fassed (26991, nr. 291)
commons;2010-2011;9;2010-10-07;26991;286;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26991-286.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-29.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-29?view=html#nl.proc.ob.d.h-tk-20102011-9-29.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-29.html;;aye;aye;aye;;no;;no;no;aye;aye;aye;aye;Lodders;nl.m.03251;;;de motie-Lodders c.s. over zorg dragen voor een adequate handhaving ( 26991, nr. 286)
commons;2010-2011;9;2010-10-07;26991;287;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26991-287.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-29.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-29?view=html#nl.proc.ob.d.h-tk-20102011-9-29.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-29.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;Smits;nl.m.03179;Van Gerven;nl.m.03116;de motie-Smits/Van Gerven over het verbieden van het doden van vis door middel van zoutbaden ( 26991, nr. 287)
commons;2010-2011;9;2010-10-07;26991;288;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26991-288.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-29.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-29?view=html#nl.proc.ob.d.h-tk-20102011-9-29.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-29.html;;no;no;no;;aye;;no;no;no;aye;aye;no;Smits;nl.m.03179;Van Gerven;nl.m.03116;de motie-Smits/Van Gerven over opstellen van een palingbeheerplan ( 26991, nr. 288)
commons;2010-2011;9;2010-10-07;26991;289;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26991-289.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-29.1.25.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-29?view=html#nl.proc.ob.d.h-tk-20102011-9-29.1.25.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-29.html;;no;no;aye;;aye;;aye;aye;no;no;no;no;Van Veldhoven;nl.m.03191;Jacobi;nl.m.03079;de motie-Van Veldhoven/Jacobi over een visverbod voor paling in de gebieden waar de TEQ per gram paling hoger is dan 12 ( 26991, nr. 289)
commons;2010-2011;9;2010-10-07;26991;290;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26991-290.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-29.1.28.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-29?view=html#nl.proc.ob.d.h-tk-20102011-9-29.1.28.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-29.html;;no;no;aye;;aye;;no;aye;no;no;no;no;El Fassed;nl.m.03228;Ouwehand;nl.m.03108;de motie-El Fassed/Ouwehand over afbouwen van de visserij op aal ( 26991, nr. 290)
commons;2010-2011;9;2010-10-07;32189;14;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32189-14.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32189-14?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-23.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-23?view=html#nl.proc.ob.d.h-tk-20102011-9-23.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-23.html;;no;no;no;;aye;;no;no;aye;no;aye;no;Van Raak;nl.m.03035;;;amendement-Van Raak (stuk nr. 14, I)
commons;2010-2011;9;2010-10-07;29398;239;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29398-239.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-22.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-22?view=html#nl.proc.ob.d.h-tk-20102011-9-22.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-22.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;Slob;nl.m.01639;Dijksma;nl.m.02510;de motie-Slob/Dijksma over een breedteontheffing voor landbouwtrekkers ( 29398, nr. 239)
commons;2010-2011;9;2010-10-07;29398;237;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29398-237.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-22.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20102011-9-22?view=html#nl.proc.ob.d.h-tk-20102011-9-22.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20102011-9-22.html;;aye;aye;aye;;aye;;aye;aye;aye;aye;aye;aye;Slob;nl.m.01639;;;de motie-Slob c.s. over vrijstelling voor het T-rijbewijs ( 29398, nr. 237)
