#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.gl;nl.p.ln;nl.p.lpf;nl.p.osf;nl.p.pvda;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2001-2002;3;2001-09-20;27751;23;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27751-23.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27751-23?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-139-143.1.82.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-139-143?view=html#nl.proc.ob.d.h-tk-20012002-139-143.1.82.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-139-143.html;aye;no;no;aye;;;;aye;aye;aye;aye;Van der Hoeven;nl.m.02880;De Cloe;nl.m.02709;amendement-Van der Hoeven/De Cloe (stuk nr. 23)
commons;2001-2002;3;2001-09-20;27751;21;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27751-21.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27751-21?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-139-143.1.79.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-139-143?view=html#nl.proc.ob.d.h-tk-20012002-139-143.1.79.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-139-143.html;aye;no;no;aye;;;;no;aye;aye;no;Van der Hoeven;nl.m.02880;;;amendement-Van der Hoeven (stuk nr. 21)
commons;2001-2002;3;2001-09-20;27751;56;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27751-56.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27751-56?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-139-143.1.73.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-139-143?view=html#nl.proc.ob.d.h-tk-20012002-139-143.1.73.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-139-143.html;no;aye;no;no;;;;aye;aye;no;aye;De Cloe;nl.m.02709;;;amendement-De Cloe c.s. (stuk nr. 56, I)
commons;2001-2002;3;2001-09-20;27751;61;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27751-61.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27751-61?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-139-143.1.70.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-139-143?view=html#nl.proc.ob.d.h-tk-20012002-139-143.1.70.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-139-143.html;aye;no;aye;aye;;;;no;no;aye;no;Scheltema-de Nie;nl.m.02982;;;amendement-Scheltema-de Nie c.s. (stuk nr. 61, I)
commons;2001-2002;4;2001-09-25;27205;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27205;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-172-172.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-172-172?view=html#nl.proc.ob.d.h-tk-20012002-172-172.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-172-172.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;;;;;Wijziging van de Visserijwet 1963 (natuurbelangen en zeevisserij) ( 27205)
commons;2001-2002;4;2001-09-25;27682;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27682;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-172-172-1.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-172-172-1?view=html#nl.proc.ob.d.h-tk-20012002-172-172-1.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-172-172-1.html;aye;aye;aye;no;;;;aye;aye;aye;aye;;;;;Wijziging van de Wet op het primair onderwijs, de Wet op de expertisecentra en de Wet op het voortgezet onderwijs in verband met het uitwerken van taalondersteuning en het vastleggen van de eisen om taalondersteuning van allochtone leerlingen te geven ( 27682)
commons;2001-2002;4;2001-09-25;27682;8;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27682-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27682-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-172-172-1.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-172-172-1?view=html#nl.proc.ob.d.h-tk-20012002-172-172-1.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-172-172-1.html;aye;aye;aye;no;;;;aye;aye;aye;aye;Lambrechts;nl.m.02526;Cornielje;nl.m.02506;amendement-Lambrechts/Cornielje (stuk nr. 8, I)
commons;2001-2002;4;2001-09-25;27682;6;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27682-6.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27682-6?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-172-172-1.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-172-172-1?view=html#nl.proc.ob.d.h-tk-20012002-172-172-1.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-172-172-1.html;aye;no;aye;no;;;;no;no;aye;aye;Lambrechts;nl.m.02526;Cornielje;nl.m.02506;amendement-Lambrechts/Cornielje (stuk nr. 6, I)
commons;2001-2002;7;2001-10-02;27647;8;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27647-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27647-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-237-237-1.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-237-237-1?view=html#nl.proc.ob.d.h-tk-20012002-237-237-1.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-237-237-1.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Van der Hoek;nl.m.02225;Hoekema;nl.m.02520;amendement-Van der Hoek/Hoekema (stuk nr. 8)
commons;2001-2002;7;2001-10-02;27647;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27647;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-237-237-1.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-237-237-1?view=html#nl.proc.ob.d.h-tk-20012002-237-237-1.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-237-237-1.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;;;;;Invoering van de mogelijkheid om de statuten van Friese verenigingen en stichtingen in het Fries op te stellen ( 27647)
commons;2001-2002;10;2001-10-09;27571;8;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27571-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27571-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-429-429-1.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-429-429-1?view=html#nl.proc.ob.d.h-tk-20012002-429-429-1.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-429-429-1.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Bolhuis;nl.m.01845;;;amendement-Bolhuis (stuk nr. 8, I)
commons;2001-2002;10;2001-10-09;27571;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27571;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-429-429-1.1.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-429-429-1?view=html#nl.proc.ob.d.h-tk-20012002-429-429-1.1.17.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-429-429-1.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;;;;;Wijziging van de Comptabiliteitswet houdende uitbreiding van de onderzoeksbevoegdheden van de Algemene Rekenkamer ten aanzien van de besteding van gelden die ten laste komen van de begroting van de Europese Unie (achtste wijziging van de Comptabiliteitswet) ( 27571)
commons;2001-2002;10;2001-10-09;27572;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27572;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-429-429-2.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-429-429-2?view=html#nl.proc.ob.d.h-tk-20012002-429-429-2.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-429-429-2.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;;;;;Wet toezicht Europese subsidies ( 27572)
commons;2001-2002;10;2001-10-09;27604;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27604;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-429-429.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-429-429?view=html#nl.proc.ob.d.h-tk-20012002-429-429.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-429-429.html;aye;aye;aye;no;;;;aye;aye;no;aye;;;;;Wijziging van de Machtigingswet Koninklijke PTT Nederland N.V. in verband met het opheffen van de uitzonderingen die voor Koninklijke KPN Nederland N.V. gelden ten aanzien van de in Boek 2 van het Burgerlijk Wetboek opgenomen regeling voor grote vennootschappen ( 27604)
commons;2001-2002;10;2001-10-09;27575;7;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27575-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-429-430.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-429-430?view=html#nl.proc.ob.d.h-tk-20012002-429-430.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-429-430.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Wagenaar;nl.m.02612;;;de motie-Wagenaar c.s. over tegemoetkomingen voor letselschade ( 27575, nr. 7)
commons;2001-2002;10;2001-10-09;27575;8;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27575-8.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-429-430.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-429-430?view=html#nl.proc.ob.d.h-tk-20012002-429-430.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-429-430.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Van den Doel;nl.m.02557;;;de motie-Van den Doel c.s. over de geneeskundige hulpverlening bij rampen ( 27575, nr. 8)
commons;2001-2002;10;2001-10-09;27575;9;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27575-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-429-430.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-429-430?view=html#nl.proc.ob.d.h-tk-20012002-429-430.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-429-430.html;aye;aye;aye;aye;;;;aye;aye;aye;no;Th.A.M. Meijer;nl.m.02575;;;de motie-Th.A.M. Meijer c.s. over bestuurlijke inbedding van veiligheidsregio's ( 27575, nr. 9)
commons;2001-2002;10;2001-10-09;27575;11;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27575-11.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-429-430.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-429-430?view=html#nl.proc.ob.d.h-tk-20012002-429-430.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-429-430.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Scheltema-de Nie;nl.m.02982;;;de motie-Scheltema-de Nie c.s. over toezichtsbevoegdheden van onderscheidene overheden ( 27575, nr. 11)
commons;2001-2002;10;2001-10-09;27575;14;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27575-14.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-429-430.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-429-430?view=html#nl.proc.ob.d.h-tk-20012002-429-430.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-429-430.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Slob;nl.m.01639;;;motie-Slob c.s. (27575, nr. 14)
commons;2001-2002;10;2001-10-09;27575;13;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27575-13.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-429-430.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-429-430?view=html#nl.proc.ob.d.h-tk-20012002-429-430.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-429-430.html;no;aye;no;aye;;;;no;no;aye;no;Poppe;nl.m.02536;;;de motie-Poppe over financiële tegemoetkoming bij immateriële schade ( 27575, nr. 13)
commons;2001-2002;10;2001-10-09;27423;23;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27423-23.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-428-429.1.54.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-428-429?view=html#nl.proc.ob.d.h-tk-20012002-428-429.1.54.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-428-429.html;aye;aye;no;aye;;;;no;aye;no;no;Rouvoet;nl.m.02541;Van der Vlies;nl.m.02682;de motie-Rouvoet/Van der Vlies over het additionele Protocol bij het EVRM ( 27423, nr. 23)
commons;2001-2002;10;2001-10-09;27423;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27423;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-428-429.1.51.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-428-429?view=html#nl.proc.ob.d.h-tk-20012002-428-429.1.51.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-428-429.html;no;no;aye;no;;;;aye;no;aye;aye;;;;;Wet houdende regels inzake handelingen met geslachtscellen en embryo's (Embryowet) ( 27423)
commons;2001-2002;10;2001-10-09;27423;17;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27423-17.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27423-17?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-428-429.1.46.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-428-429?view=html#nl.proc.ob.d.h-tk-20012002-428-429.1.46.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-428-429.html;no;no;aye;no;;;;aye;no;no;aye;Terpstra;nl.m.01906;;;amendement-Terpstra c.s. (stuk nr. 17)
commons;2001-2002;10;2001-10-09;27572;7;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27572-7.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27572-7?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-429-429-2.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-429-429-2?view=html#nl.proc.ob.d.h-tk-20012002-429-429-2.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-429-429-2.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Bolhuis;nl.m.01845;;;amendement-Bolhuis c.s. (stuk nr. 7)
commons;2001-2002;10;2001-10-09;27423;16;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27423-16.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27423-16?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-428-429.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-428-429?view=html#nl.proc.ob.d.h-tk-20012002-428-429.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-428-429.html;aye;aye;no;aye;;;;no;aye;no;no;Van der Vlies;nl.m.02682;;;amendement-Van der Vlies c.s. (stuk nr. 16, I)
commons;2001-2002;10;2001-10-09;27423;10;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27423-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27423-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-428-429.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-428-429?view=html#nl.proc.ob.d.h-tk-20012002-428-429.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-428-429.html;no;no;no;no;;;;no;no;aye;no;Kant;nl.m.02226;;;amendement-Kant (stuk nr. 10, I)
commons;2001-2002;10;2001-10-09;27423;21;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27423-21.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27423-21?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-428-429.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-428-429?view=html#nl.proc.ob.d.h-tk-20012002-428-429.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-428-429.html;aye;aye;no;aye;;;;no;aye;aye;no;Kant;nl.m.02226;;;amendement-Kant (stuk nr. 21, I)
commons;2001-2002;10;2001-10-09;27423;20;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27423-20.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27423-20?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-428-429.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-428-429?view=html#nl.proc.ob.d.h-tk-20012002-428-429.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-428-429.html;no;no;aye;aye;;;;aye;no;no;aye;Swildens-Rozendaal;nl.m.02809;;;amendement-Swildens-Rozendaal c.s. (stuk nr. 20)
commons;2001-2002;10;2001-10-09;27423;19;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27423-19.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27423-19?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-428-429.1.26.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-428-429?view=html#nl.proc.ob.d.h-tk-20012002-428-429.1.26.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-428-429.html;aye;aye;no;aye;;;;no;aye;no;no;Rouvoet;nl.m.02541;;;amendement-Rouvoet c.s. (stuk nr. 19, I)
commons;2001-2002;10;2001-10-09;27423;13;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27423-13.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27423-13?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-428-429.1.33.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-428-429?view=html#nl.proc.ob.d.h-tk-20012002-428-429.1.33.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-428-429.html;no;no;aye;aye;;;;aye;no;aye;aye;Terpstra;nl.m.01906;;;amendement-Terpstra c.s. (stuk nr. 13)
commons;2001-2002;10;2001-10-09;27423;24;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27423-24.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27423-24?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-428-429.1.38.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-428-429?view=html#nl.proc.ob.d.h-tk-20012002-428-429.1.38.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-428-429.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;Terpstra;nl.m.01906;;;amendement-Terpstra c.s. (stuk nr. 24)
commons;2001-2002;10;2001-10-09;27423;11;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27423-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27423-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-428-429.1.43.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-428-429?view=html#nl.proc.ob.d.h-tk-20012002-428-429.1.43.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-428-429.html;aye;aye;no;aye;;;;no;aye;aye;no;Kant;nl.m.02226;;;amendement-Kant (stuk nr. 11)
commons;2001-2002;13;2001-10-16;27117;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27117;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-654-654-3.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-654-654-3?view=html#nl.proc.ob.d.h-tk-20012002-654-654-3.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-654-654-3.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;;;;;Wijziging van enige bepalingen van het Burgerlijk Wetboek en het Wetboek van Burgerlijke Rechtsvordering in verband met de problematiek van vermissing van personen ( 27117)
commons;2001-2002;13;2001-10-16;28000;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28000;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-655-655-1.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-655-655-1?view=html#nl.proc.ob.d.h-tk-20012002-655-655-1.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-655-655-1.html;aye;aye;aye;aye;;;;aye;aye;aye;aye;;;;;Vaststelling van de begroting van de uitgaven en de ontvangsten van het Ministerie van Financiën (IXB) voor het jaar 2002 ( 28000-IXB)
commons;2001-2002;13;2001-10-16;28000-IXB;5;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-IXB-5.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-655-655-2.1.7.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-655-655-2?view=html#nl.proc.ob.d.h-tk-20012002-655-655-2.1.7.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-655-655-2.html;aye;no;no;no;;;;no;no;no;no;Wijn;nl.m.02249;;;de motie-Wijn over de WW-premie ( 28000-IXB, nr. 5)
commons;2001-2002;13;2001-10-16;28000-IXB;6;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-IXB-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-655-655-2.1.7.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-655-655-2?view=html#nl.proc.ob.d.h-tk-20012002-655-655-2.1.7.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-655-655-2.html;aye;aye;aye;no;;;;no;aye;no;no;Wijn;nl.m.02249;;;de motie-Wijn over de OZB ( 28000-IXB, nr. 6)
commons;2001-2002;13;2001-10-16;28000-IXB;7;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-IXB-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-655-655-2.1.7.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-655-655-2?view=html#nl.proc.ob.d.h-tk-20012002-655-655-2.1.7.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-655-655-2.html;aye;aye;no;no;;;;aye;aye;no;aye;Crone;nl.m.02507;;;de motie-Crone c.s. over het pakket lastenverlichtende maatregelen ( 28000-IXB, nr. 7)
commons;2001-2002;13;2001-10-16;28000-IXB;8;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-28000-IXB-8.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-655-655-2.1.7.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20012002-655-655-2?view=html#nl.proc.ob.d.h-tk-20012002-655-655-2.1.7.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20012002-655-655-2.html;aye;aye;aye;aye;;;;aye;aye;aye;no;Vendrik;nl.m.02245;Marijnissen;nl.m.02529;de motie-Vendrik/Marijnissen over maatschappelijke opvang ( 28000-IXB, nr. 8)
