#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.gl;nl.p.groeplazrak;nl.p.groepwilders;nl.p.lpf;nl.p.osf;nl.p.pvda;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2003-2004;61;2004-03-31;29203;8;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29203-8.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-3965-3965.1.9.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-3965-3965?view=html#nl.proc.ob.d.h-tk-20032004-3965-3965.1.9.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-3965-3965.html;aye;aye;aye;aye;no;;aye;;no;aye;no;aye;Eski;nl.m.02386;;;de motie-Eski c.s. over uitsluiting van daders van huiselijk geweld van mogelijkheden tot gezinsvorming ( 29203, nr. 8)
commons;2003-2004;61;2004-03-31;29203;7;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29203-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-3965-3965.1.9.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-3965-3965?view=html#nl.proc.ob.d.h-tk-20032004-3965-3965.1.9.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-3965-3965.html;no;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;Stuurman;nl.m.02465;;;de motie-Stuurman c.s. over uitwerking van het plan van aanpak vrouwen en meisjes uit etnische minderheden ( 29203, nr. 7)
commons;2003-2004;63;2004-04-06;29200-XII;120;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29200-XII-120.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4091-4092.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4091-4092?view=html#nl.proc.ob.d.h-tk-20032004-4091-4092.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4091-4092.html;no;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;Hermans;nl.m.02456;;;motie-Hermans (29200-XII, nr.120)
commons;2003-2004;63;2004-04-06;29225;14;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29225-14.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-29225-14?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4092-4092.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4092-4092?view=html#nl.proc.ob.d.h-tk-20032004-4092-4092.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4092-4092.html;no;aye;no;aye;aye;;no;;aye;aye;aye;no;Bussemaker;nl.m.02251;;;amendement-Bussemaker (stuk nr. 14,I)
commons;2003-2004;63;2004-04-06;29225;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/29225;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4092-4092.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4092-4092?view=html#nl.proc.ob.d.h-tk-20032004-4092-4092.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4092-4092.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;;;;;Wijziging van de Wet sociale werkvoorziening en de Wet structuur uitvoeringsorganisatie werk en inkomen met name in verband met de overgang van de indicatiestelling voor de sociale werkvoorziening van de gemeenten naar de Centrale organisatie werk en inkomen en verruiming van de mogelijkheden tot begeleid werken in het kader van de Wet sociale werkvoorziening, alsmede een aanpassing van de Algemene wet bestuursrecht en de Beroepswet terzake ( 29225)
commons;2003-2004;63;2004-04-06;29225;11;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29225-11.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4092-4092.1.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4092-4092?view=html#nl.proc.ob.d.h-tk-20032004-4092-4092.1.17.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4092-4092.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;Noorman-den Uyl;nl.m.02531;;;de motie-Noorman-den Uyl c.s. over detachering en begeleid werken ( 29225, nr. 11)
commons;2003-2004;63;2004-04-06;29225;13;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29225-13.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4092-4092.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4092-4092?view=html#nl.proc.ob.d.h-tk-20032004-4092-4092.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4092-4092.html;aye;aye;aye;aye;aye;;no;;aye;aye;aye;aye;Bruls;nl.m.02376;;;de motie-Bruls c.s. over het omzetten van de Europese richtlijn voor overheidsopdrachten in nationale wetgeving ( 29225, nr. 13)
commons;2003-2004;63;2004-04-06;20;241;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-20-241.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4092-4093.1.6.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4092-4093?view=html#nl.proc.ob.d.h-tk-20032004-4092-4093.1.6.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4092-4093.html;aye;aye;aye;aye;aye;;aye;;aye;no;aye;aye;Timmermans;nl.m.02244;;;de motie-Timmermans c.s. over een politiek akkoord in de IGC ( 21501-20, nr. 241)
commons;2003-2004;63;2004-04-06;20;246;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-20-246.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4092-4093.1.7.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4092-4093?view=html#nl.proc.ob.d.h-tk-20032004-4092-4093.1.7.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4092-4093.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;Herben;nl.m.02353;;;motie-Herben c.s. (21501-20, nr. 246)
commons;2003-2004;63;2004-04-06;20;243;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-20-243.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4092-4093.1.7.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4092-4093?view=html#nl.proc.ob.d.h-tk-20032004-4092-4093.1.7.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4092-4093.html;no;no;aye;aye;aye;;aye;;aye;no;aye;aye;Van Baalen;nl.m.02288;;;de motie-Van Baalen c.s. over het actieplan van Roemenië ( 21501-20, nr. 243)
commons;2003-2004;63;2004-04-06;26643;50;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26643-50.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4093-4093-1.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4093-4093-1?view=html#nl.proc.ob.d.h-tk-20032004-4093-4093-1.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4093-4093-1.html;no;aye;no;aye;aye;;no;;aye;aye;aye;no;Gerkens;nl.m.02326;;;de motie-Gerkens c.s. over de Surf op Safe-campagne ( 26643, nr. 50)
commons;2003-2004;63;2004-04-06;26643;51;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26643-51.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4093-4093-1.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4093-4093-1?view=html#nl.proc.ob.d.h-tk-20032004-4093-4093-1.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4093-4093-1.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;Van Dam;nl.m.02464;Atsma;nl.m.02204;de motie-Van Dam/Atsma over het opt in-regime voor bedrijven ( 26643, nr. 51)
commons;2003-2004;63;2004-04-06;26631;79;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26631-79.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4093-4093.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4093-4093?view=html#nl.proc.ob.d.h-tk-20032004-4093-4093.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4093-4093.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;Van Miltenburg;nl.m.02413;;;de motie-Van Miltenburg c.s. over vermindering van bureaucratie ( 26631, nr. 79)
commons;2003-2004;63;2004-04-06;26631;80;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26631-80.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4093-4093.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4093-4093?view=html#nl.proc.ob.d.h-tk-20032004-4093-4093.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4093-4093.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;Vietsch;nl.m.02372;;;de motie-Vietsch c.s. over heldere en eenduidige indicatiecriteria ( 26631, nr. 80)
commons;2003-2004;63;2004-04-06;26631;81;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26631-81.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4093-4093.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4093-4093?view=html#nl.proc.ob.d.h-tk-20032004-4093-4093.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4093-4093.html;no;no;no;aye;no;;no;;no;no;aye;no;Tonkens;nl.m.02340;;;de motie-Tonkens over maatregelen tot vereenvoudiging van de indicatiestelling ( 26631, nr. 81)
commons;2003-2004;63;2004-04-06;26631;82;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26631-82.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4093-4093.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4093-4093?view=html#nl.proc.ob.d.h-tk-20032004-4093-4093.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4093-4093.html;no;no;no;aye;no;;aye;;no;no;aye;no;Tonkens;nl.m.02340;;;de motie-Tonkens over de besparing door de vereenvoudiging van de indicatiestelling ( 26631, nr. 82)
commons;2003-2004;63;2004-04-06;29200-XII;125;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29200-XII-125.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4091-4092.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4091-4092?view=html#nl.proc.ob.d.h-tk-20032004-4091-4092.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4091-4092.html;no;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;Luchtenveld;nl.m.02627;;;motie-Luchtenveld (29200-XII, nr. 125)
commons;2003-2004;63;2004-04-06;29200-XII;119;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29200-XII-119.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4091-4092.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4091-4092?view=html#nl.proc.ob.d.h-tk-20032004-4091-4092.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4091-4092.html;no;aye;no;no;aye;;aye;;aye;aye;aye;no;Dijksma;nl.m.02510;;;motie-Dijksma (29200-XII, nr. 119)
commons;2003-2004;63;2004-04-06;28726;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28726;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4091-4091.1.6.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4091-4091?view=html#nl.proc.ob.d.h-tk-20032004-4091-4091.1.6.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4091-4091.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;;;;;Verandering in de Grondwet, strekkende tot wijziging van de bepalingen inzake het onderwijs ( 28726)
commons;2003-2004;66;2004-04-14;28689;;unknown;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28689;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.48.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301?view=html#nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.48.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4299-4301.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;;;;;"Bruggen bouwen" van de tijdelijke commissie Onderzoek Integratiebeleid ( 28689)
commons;2003-2004;66;2004-04-14;28689;;unknown;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28689;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.45.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301?view=html#nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.45.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4299-4301.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;;;;;"Bruggen bouwen" van de tijdelijke commissie Onderzoek Integratiebeleid ( 28689)
commons;2003-2004;66;2004-04-14;28689;;unknown;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28689;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.42.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301?view=html#nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.42.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4299-4301.html;aye;aye;aye;aye;aye;;no;;aye;aye;aye;aye;;;;;"Bruggen bouwen" van de tijdelijke commissie Onderzoek Integratiebeleid ( 28689)
commons;2003-2004;66;2004-04-14;28689;;unknown;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28689;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.39.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301?view=html#nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.39.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4299-4301.html;no;no;aye;aye;no;;no;;aye;no;aye;aye;;;;;"Bruggen bouwen" van de tijdelijke commissie Onderzoek Integratiebeleid ( 28689)
commons;2003-2004;66;2004-04-14;28689;;unknown;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28689;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.36.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301?view=html#nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.36.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4299-4301.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;;;;;"Bruggen bouwen" van de tijdelijke commissie Onderzoek Integratiebeleid ( 28689)
commons;2003-2004;66;2004-04-14;28689;;unknown;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28689;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.33.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301?view=html#nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.33.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4299-4301.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;;;;;"Bruggen bouwen" van de tijdelijke commissie Onderzoek Integratiebeleid ( 28689)
commons;2003-2004;66;2004-04-14;28689;;unknown;rejected;fractie;https://zoek.officielebekendmakingen.nl/dossier/28689;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301?view=html#nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.30.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4299-4301.html;no;no;no;aye;no;;no;;aye;no;aye;no;;;;;"Bruggen bouwen" van de tijdelijke commissie Onderzoek Integratiebeleid ( 28689)
commons;2003-2004;66;2004-04-14;28689;;unknown;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28689;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.27.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301?view=html#nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.27.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4299-4301.html;no;aye;no;aye;aye;;no;;aye;aye;aye;aye;;;;;"Bruggen bouwen" van de tijdelijke commissie Onderzoek Integratiebeleid ( 28689)
commons;2003-2004;66;2004-04-14;28689;;unknown;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28689;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301?view=html#nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4299-4301.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;;;;;"Bruggen bouwen" van de tijdelijke commissie Onderzoek Integratiebeleid ( 28689)
commons;2003-2004;66;2004-04-14;28689;;unknown;rejected;fractie;https://zoek.officielebekendmakingen.nl/dossier/28689;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301?view=html#nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4299-4301.html;no;aye;aye;aye;aye;;no;;aye;no;aye;no;;;;;"Bruggen bouwen" van de tijdelijke commissie Onderzoek Integratiebeleid ( 28689)
commons;2003-2004;66;2004-04-14;28689;;unknown;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28689;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301?view=html#nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4299-4301.html;aye;aye;aye;aye;aye;;no;;aye;no;aye;no;;;;;"Bruggen bouwen" van de tijdelijke commissie Onderzoek Integratiebeleid ( 28689)
commons;2003-2004;66;2004-04-14;28689;;unknown;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28689;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301?view=html#nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4299-4301.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;;;;;"Bruggen bouwen" van de tijdelijke commissie Onderzoek Integratiebeleid ( 28689)
commons;2003-2004;66;2004-04-14;28689;;unknown;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28689;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301?view=html#nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4299-4301.html;aye;aye;aye;aye;aye;;no;;aye;no;aye;no;;;;;"Bruggen bouwen" van de tijdelijke commissie Onderzoek Integratiebeleid ( 28689)
commons;2003-2004;66;2004-04-14;28689;;unknown;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28689;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.51.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301?view=html#nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.51.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4299-4301.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;;;;;"Bruggen bouwen" van de tijdelijke commissie Onderzoek Integratiebeleid ( 28689)
commons;2003-2004;66;2004-04-14;28689;;unknown;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28689;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.54.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301?view=html#nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.54.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4299-4301.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;;;;;"Bruggen bouwen" van de tijdelijke commissie Onderzoek Integratiebeleid ( 28689)
commons;2003-2004;66;2004-04-14;28689;;unknown;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28689;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.57.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301?view=html#nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.57.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4299-4301.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;;;;;"Bruggen bouwen" van de tijdelijke commissie Onderzoek Integratiebeleid ( 28689)
commons;2003-2004;66;2004-04-14;28689;;unknown;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28689;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.60.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301?view=html#nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.60.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4299-4301.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;;;;;"Bruggen bouwen" van de tijdelijke commissie Onderzoek Integratiebeleid ( 28689)
commons;2003-2004;66;2004-04-14;28689;;unknown;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28689;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.63.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301?view=html#nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.63.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4299-4301.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;;;;;"Bruggen bouwen" van de tijdelijke commissie Onderzoek Integratiebeleid ( 28689)
commons;2003-2004;66;2004-04-14;28689;;unknown;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28689;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.66.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301?view=html#nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.66.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4299-4301.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;;;;;"Bruggen bouwen" van de tijdelijke commissie Onderzoek Integratiebeleid ( 28689)
commons;2003-2004;66;2004-04-14;28689;;unknown;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28689;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.69.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301?view=html#nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.69.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4299-4301.html;no;no;aye;aye;aye;;no;;aye;no;aye;no;;;;;"Bruggen bouwen" van de tijdelijke commissie Onderzoek Integratiebeleid ( 28689)
commons;2003-2004;66;2004-04-14;28689;;unknown;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/28689;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.72.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20032004-4299-4301?view=html#nl.proc.ob.d.h-tk-20032004-4299-4301.1.9.72.1;https://zoek.officielebekendmakingen.nl/h-tk-20032004-4299-4301.html;aye;aye;aye;aye;aye;;aye;;aye;aye;aye;aye;;;;;"Bruggen bouwen" van de tijdelijke commissie Onderzoek Integratiebeleid ( 28689)
