#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.d66;nl.p.gl;nl.p.gpv;nl.p.osf;nl.p.pvda;nl.p.rpf;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;1999-2000;64;2000-04-04;26873;46;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26873-46.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.146.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458?view=html#nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.146.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4454-4458.html;no;no;aye;no;;aye;no;no;aye;no;Rabbae;nl.m.02537;Hamer;nl.m.02221;de motie-Rabbae/Hamer over een kwijtscheldingsregeling ( 26873, nr. 46)
commons;1999-2000;64;2000-04-04;26873;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/26873;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.143.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458?view=html#nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.143.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4454-4458.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;;;;;Intrekking van de Wet op de studiefinanciering en vervanging door de Wet studiefinanciering 2000 (Wet studiefinanciering 2000) ( 26873)
commons;1999-2000;64;2000-04-04;26873;33;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26873-33.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26873-33?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.48.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458?view=html#nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.48.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4454-4458.html;aye;aye;aye;aye;;aye;aye;aye;aye;no;Eurlings;nl.m.02216;Hamer;nl.m.02221;amendement-Eurlings/Hamer (stuk nr. 33)
commons;1999-2000;64;2000-04-04;26873;37;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26873-37.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26873-37?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.44.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458?view=html#nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.44.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4454-4458.html;aye;aye;aye;aye;;aye;aye;aye;aye;no;Hamer;nl.m.02221;;;amendement-Hamer (stuk nr. 37)
commons;1999-2000;64;2000-04-04;26800-XIV;99;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XIV-99.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4453-4454.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4453-4454?view=html#nl.proc.ob.d.h-tk-19992000-4453-4454.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4453-4454.html;aye;aye;no;aye;;no;aye;aye;no;aye;Geluk;nl.m.02217;;;motie-Geluk c.s. (26800-XIV, nr. 99)
commons;1999-2000;64;2000-04-04;26729;37;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26729-37.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4452-4453.1.34.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4452-4453?view=html#nl.proc.ob.d.h-tk-19992000-4452-4453.1.34.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4452-4453.html;aye;no;no;no;;no;no;aye;no;aye;Th.A.M. Meijer;nl.m.02575;Van der Vlies;nl.m.02682;de motie-Th.A.M. Meijer/Van der Vlies over de berekeningsmethode voor cumulatieve stank ( 26729, nr. 37)
commons;1999-2000;64;2000-04-04;26729;30;motie;accepted;hoofdelijk;https://zoek.officielebekendmakingen.nl/kst-26729-30.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4452-4453.1.28.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4452-4453?view=html#nl.proc.ob.d.h-tk-19992000-4452-4453.1.28.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4452-4453.html;;;;;;;;;;;Van der Vlies;nl.m.02682;Th.A.M. Meijer;nl.m.02575;de motie-Van der Vlies/Th.A.M. Meijer over de emissienorm voor ammoniak ( 26729, nr. 30)
commons;1999-2000;64;2000-04-04;26729;29;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26729-29.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4452-4453.1.25.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4452-4453?view=html#nl.proc.ob.d.h-tk-19992000-4452-4453.1.25.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4452-4453.html;aye;no;aye;aye;;aye;aye;aye;aye;aye;Van der Vlies;nl.m.02682;;;de motie-Van der Vlies c.s. over gevolgen van de inkrimping in de totale kolom ( 26729, nr. 29)
commons;1999-2000;64;2000-04-04;26729;28;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26729-28.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4452-4453.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4452-4453?view=html#nl.proc.ob.d.h-tk-19992000-4452-4453.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4452-4453.html;aye;no;no;aye;;no;aye;aye;aye;aye;Van der Vlies;nl.m.02682;;;de motie-Van der Vlies c.s. over mesttransport ( 26729, nr. 28)
commons;1999-2000;64;2000-04-04;26729;27;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26729-27.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4452-4453.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4452-4453?view=html#nl.proc.ob.d.h-tk-19992000-4452-4453.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4452-4453.html;no;no;no;no;;no;no;no;aye;no;Poppe;nl.m.02536;;;de motie-Poppe over een waarborgfonds in de veehouderij ( 26729, nr. 27)
commons;1999-2000;64;2000-04-04;26729;26;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26729-26.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4452-4453.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4452-4453?view=html#nl.proc.ob.d.h-tk-19992000-4452-4453.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4452-4453.html;no;no;aye;aye;;no;aye;aye;aye;no;Poppe;nl.m.02536;;;de motie-Poppe over het ruimte-voor-ruimtebeleid ( 26729, nr. 26)
commons;1999-2000;64;2000-04-04;26729;25;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26729-25.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4452-4453.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4452-4453?view=html#nl.proc.ob.d.h-tk-19992000-4452-4453.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4452-4453.html;no;no;aye;aye;;no;aye;no;aye;no;Stellingwerf;nl.m.02544;;;de motie-Stellingwerf over het aantal voor productie gehouden dieren ( 26729, nr. 25)
commons;1999-2000;64;2000-04-04;26729;38;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26729-38.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4452-4453.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4452-4453?view=html#nl.proc.ob.d.h-tk-19992000-4452-4453.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4452-4453.html;no;no;aye;aye;;no;aye;no;aye;no;Stellingwerf;nl.m.02544;;;motie-Stellingwerf (26729, nr. 38)
commons;1999-2000;64;2000-04-04;26729;23;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26729-23.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4452-4453.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4452-4453?view=html#nl.proc.ob.d.h-tk-19992000-4452-4453.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4452-4453.html;aye;no;no;aye;;no;aye;aye;aye;aye;Oplaat;nl.m.02233;;;de motie-Oplaat c.s. over aanpassing van normen ( 26729, nr. 23)
commons;1999-2000;64;2000-04-04;26800-XIV;100;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XIV-100.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4453-4454.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4453-4454?view=html#nl.proc.ob.d.h-tk-19992000-4453-4454.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4453-4454.html;no;no;aye;aye;;no;aye;aye;aye;no;Stellingwerf;nl.m.02544;;;motie-Stellingwerf (26800-XIV, nr. 100)
commons;1999-2000;64;2000-04-04;26800-XIV;105;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XIV-105.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4453-4454.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4453-4454?view=html#nl.proc.ob.d.h-tk-19992000-4453-4454.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4453-4454.html;no;no;aye;no;;aye;no;no;aye;no;Waalkens;nl.m.02257;;;motie-Waalkens (26800-XIV, nr. 105)
commons;1999-2000;64;2000-04-04;26873;53;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26873-53.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26873-53?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.39.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458?view=html#nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.39.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4454-4458.html;aye;no;aye;no;;no;no;no;aye;no;Rabbae;nl.m.02537;;;amendement-Rabbae (stuk nr. 53)
commons;1999-2000;64;2000-04-04;26873;28;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26873-28.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26873-28?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.35.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458?view=html#nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.35.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4454-4458.html;aye;aye;aye;aye;;aye;aye;aye;no;aye;Brood;nl.m.02214;Hamer;nl.m.02221;amendement-Brood/Hamer (stuk nr. 28, I)
commons;1999-2000;64;2000-04-04;26873;58;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26873-58.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26873-58?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.30.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458?view=html#nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.30.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4454-4458.html;no;no;aye;no;;no;no;no;aye;no;Rabbae;nl.m.02537;;;amendement-Rabbae (stuk nr. 58)
commons;1999-2000;64;2000-04-04;26873;21;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26873-21.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26873-21?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.23.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458?view=html#nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.23.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4454-4458.html;no;no;aye;no;;no;no;no;aye;no;Rabbae;nl.m.02537;;;amendement-Rabbae (stuk nr. 21, I)
commons;1999-2000;64;2000-04-04;26873;20;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26873-20.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26873-20?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458?view=html#nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.18.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4454-4458.html;no;no;aye;no;;no;no;no;aye;no;Rabbae;nl.m.02537;;;amendement-Rabbae (stuk nr. 20)
commons;1999-2000;64;2000-04-04;26873;55;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26873-55.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26873-55?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458?view=html#nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.14.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4454-4458.html;aye;aye;aye;aye;;aye;aye;aye;aye;no;Eurlings;nl.m.02216;Hamer;nl.m.02221;amendement-Eurlings/Hamer (stuk nr. 55, I)
commons;1999-2000;64;2000-04-04;26873;45;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26873-45.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26873-45?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458?view=html#nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.7.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4454-4458.html;aye;no;aye;aye;;aye;aye;aye;aye;no;Eurlings;nl.m.02216;;;amendement-Eurlings (stuk nr. 45, IA)
commons;1999-2000;64;2000-04-04;26873;30;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26873-30.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26873-30?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4454-4458?view=html#nl.proc.ob.d.h-tk-19992000-4454-4458.1.9.4.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4454-4458.html;no;no;no;no;;no;no;no;aye;no;Poppe;nl.m.02536;;;amendement-Poppe (stuk nr. 30, IA)
commons;1999-2000;64;2000-04-04;26800-XIV;104;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XIV-104.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4453-4454.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4453-4454?view=html#nl.proc.ob.d.h-tk-19992000-4453-4454.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4453-4454.html;no;no;aye;aye;;no;aye;no;aye;no;M.B. Vos;nl.m.02547;;;motie-M.B. Vos (26800-XIV, nr. 104)
commons;1999-2000;64;2000-04-04;26800-XIV;103;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26800-XIV-103.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4453-4454.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4453-4454?view=html#nl.proc.ob.d.h-tk-19992000-4453-4454.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4453-4454.html;no;no;aye;aye;;no;aye;no;aye;no;M.B. Vos;nl.m.02547;;;motie-M.B. Vos (26800-XIV, nr. 103)
commons;1999-2000;65;2000-04-05;26463;27;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26463-27.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26463-27?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.137.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520?view=html#nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.137.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4515-4520.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;Witteveen-Hevinga;nl.m.02981;;;amendement-Witteveen-Hevinga (stuk nr. 27)
commons;1999-2000;65;2000-04-05;26463;31;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26463-31.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26463-31?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.128.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520?view=html#nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.128.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4515-4520.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;Witteveen-Hevinga;nl.m.02981;;;amendement-Witteveen-Hevinga (stuk nr. 31)
commons;1999-2000;65;2000-04-05;26463;14;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26463-14.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26463-14?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.123.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520?view=html#nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.123.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4515-4520.html;aye;no;aye;aye;;aye;aye;no;no;no;M.B. Vos;nl.m.02547;;;amendement-M.B. Vos (stuk nr. 14)
commons;1999-2000;65;2000-04-05;26463;39;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26463-39.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26463-39?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.119.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520?view=html#nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.119.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4515-4520.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;Van den Akker;nl.m.02201;;;amendement-Van den Akker (stuk nr. 39)
commons;1999-2000;65;2000-04-05;26463;65;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26463-65.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26463-65?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.115.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520?view=html#nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.115.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4515-4520.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;Blaauw;nl.m.02602;;;amendement-Blaauw (stuk nr. 65, I)
commons;1999-2000;65;2000-04-05;26463;93;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26463-93.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26463-93?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.111.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520?view=html#nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.111.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4515-4520.html;no;no;aye;aye;;aye;aye;aye;aye;no;Witteveen-Hevinga;nl.m.02981;;;amendement-Witteveen-Hevinga (stuk nr. 93)
commons;1999-2000;65;2000-04-05;26463;13;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26463-13.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26463-13?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.108.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520?view=html#nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.108.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4515-4520.html;no;no;aye;aye;;aye;aye;aye;aye;no;M.B. Vos;nl.m.02547;;;amendement-M.B. Vos (stuk nr. 13, I)
commons;1999-2000;65;2000-04-05;26463;77;amendement;rejected;hoofdelijk;https://zoek.officielebekendmakingen.nl/kst-26463-77.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26463-77?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.100.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520?view=html#nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.100.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4515-4520.html;;;;;;;;;;;M.B. Vos;nl.m.02547;;;amendement-M.B. Vos (stuk nr. 77)
commons;1999-2000;65;2000-04-05;26463;38;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26463-38.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26463-38?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.97.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520?view=html#nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.97.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4515-4520.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;Van den Akker;nl.m.02201;;;amendement-Van den Akker (stuk nr. 38)
commons;1999-2000;65;2000-04-05;26463;78;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26463-78.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26463-78?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.141.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520?view=html#nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.141.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4515-4520.html;aye;aye;no;aye;;no;aye;aye;aye;no;Van den Akker;nl.m.02201;;;amendement-Van den Akker (stuk nr. 78)
commons;1999-2000;65;2000-04-05;26463;60;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26463-60.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26463-60?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.146.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520?view=html#nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.146.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4515-4520.html;aye;aye;no;aye;;aye;aye;aye;aye;aye;Van den Akker;nl.m.02201;;;amendement-Van den Akker (stuk nr. 60)
commons;1999-2000;65;2000-04-05;26463;67;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26463-67.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26463-67?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.149.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520?view=html#nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.149.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4515-4520.html;aye;aye;aye;aye;;aye;aye;aye;aye;no;Witteveen-Hevinga;nl.m.02981;;;amendement-Witteveen-Hevinga (stuk nr. 67)
commons;1999-2000;65;2000-04-05;26463;79;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26463-79.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26463-79?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.163.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-19992000-4515-4520?view=html#nl.proc.ob.d.h-tk-19992000-4515-4520.1.5.163.1;https://zoek.officielebekendmakingen.nl/h-tk-19992000-4515-4520.html;aye;aye;aye;aye;;aye;aye;aye;aye;aye;Witteveen-Hevinga;nl.m.02981;;;amendement-Witteveen-Hevinga c.s. (stuk nr. 79)
