#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.gl;nl.p.gpv;nl.p.osf;nl.p.pvda;nl.p.rpf;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
commons;2000-2001;55;2001-03-13;26734;21;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26734-21.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26734-21?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4016-4018.1.42.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4016-4018?view=html#nl.proc.ob.d.h-tk-20002001-4016-4018.1.42.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4016-4018.html;aye;aye;aye;no;;;aye;;aye;aye;no;Ravestein;nl.m.02254;;;amendement-Ravestein (stuk nr. 21)
commons;2000-2001;58;2001-03-20;27637;1;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27637-1.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4208-4208.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4208-4208?view=html#nl.proc.ob.d.h-tk-20002001-4208-4208.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4208-4208.html;aye;no;no;aye;;;no;;no;aye;no;Ross-van Dorp;nl.m.02238;;;de motie-Ross-van Dorp over extra onderwijsmiddelen in 2001 ( 27637, nr. 1)
commons;2000-2001;58;2001-03-20;27484;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27484;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4207-4208.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4207-4208?view=html#nl.proc.ob.d.h-tk-20002001-4207-4208.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4207-4208.html;aye;aye;aye;aye;;;aye;;aye;aye;aye;;;;;Goedkeuring van het op 17 juli 1998 totstandgekomen Statuut van Rome inzake het Internationaal Strafhof ( 27484, R1669)
commons;2000-2001;58;2001-03-20;27484;9;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27484-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4207-4208.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4207-4208?view=html#nl.proc.ob.d.h-tk-20002001-4207-4208.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4207-4208.html;aye;no;aye;aye;;;aye;;no;aye;aye;Van Oven;nl.m.02534;;;amendement-Van Oven c.s. tot invoeging van een nieuw artikel 4a (stuk nr. 9)
commons;2000-2001;61;2001-03-27;27024;12;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27024-12.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4280-4281.1.24.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4280-4281?view=html#nl.proc.ob.d.h-tk-20002001-4280-4281.1.24.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4280-4281.html;aye;no;aye;aye;;;aye;;aye;aye;no;Dittrich;nl.m.02512;;;de motie-Dittrich over vergoeding van gemaakte kosten ( 27024, nr. 12)
commons;2000-2001;61;2001-03-27;27400-XIV;74;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-XIV-74.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279.1.31.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279?view=html#nl.proc.ob.d.h-tk-20002001-4278-4279.1.31.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4278-4279.html;no;no;no;aye;;;no;;no;aye;no;Poppe;nl.m.02536;;;motie-Poppe (27400-XIV, nr. 74)
commons;2000-2001;61;2001-03-27;27400-XIV;84;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-XIV-84.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279.1.34.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279?view=html#nl.proc.ob.d.h-tk-20002001-4278-4279.1.34.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4278-4279.html;no;no;no;aye;;;no;;no;aye;no;Poppe;nl.m.02536;;;motie-Poppe (27400-XIV, nr. 84)
commons;2000-2001;61;2001-03-27;27400-XIV;76;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-XIV-76.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279.1.37.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279?view=html#nl.proc.ob.d.h-tk-20002001-4278-4279.1.37.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4278-4279.html;aye;aye;aye;aye;;;aye;;aye;aye;no;M.B. Vos;nl.m.02547;;;motie-M.B. Vos (27400-XIV, nr. 76)
commons;2000-2001;61;2001-03-27;27400-XIV;77;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-XIV-77.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279.1.40.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279?view=html#nl.proc.ob.d.h-tk-20002001-4278-4279.1.40.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4278-4279.html;no;no;no;aye;;;no;;no;aye;no;M.B. Vos;nl.m.02547;;;motie-M.B. Vos (27400-XIV, nr. 77)
commons;2000-2001;61;2001-03-27;27400-XIV;78;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-XIV-78.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279.1.43.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279?view=html#nl.proc.ob.d.h-tk-20002001-4278-4279.1.43.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4278-4279.html;no;no;no;aye;;;no;;no;aye;no;M.B. Vos;nl.m.02547;;;motie-M.B. Vos (27400-XIV, nr. 78)
commons;2000-2001;61;2001-03-27;27400-XIV;85;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-XIV-85.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279.1.46.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279?view=html#nl.proc.ob.d.h-tk-20002001-4278-4279.1.46.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4278-4279.html;no;aye;aye;aye;;;aye;;aye;aye;aye;Stellingwerf;nl.m.02544;M.B. Vos;nl.m.02547;motie-Stellingwerf/M.B. Vos (27400-XIV, nr. 85)
commons;2000-2001;61;2001-03-27;27047;10;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27047-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27047-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4279-4280.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4279-4280?view=html#nl.proc.ob.d.h-tk-20002001-4279-4280.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4279-4280.html;no;no;no;aye;;;no;;no;aye;no;Rabbae;nl.m.02537;;;amendement-Rabbae (stuk nr. 10, I)
commons;2000-2001;61;2001-03-27;27047;9;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27047-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27047-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4279-4280.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4279-4280?view=html#nl.proc.ob.d.h-tk-20002001-4279-4280.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4279-4280.html;no;no;no;aye;;;aye;;no;aye;no;Santi;nl.m.02239;Rabbae;nl.m.02537;amendement-Santi/Rabbae (stuk nr. 9)
commons;2000-2001;61;2001-03-27;27047;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27047;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4279-4280.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4279-4280?view=html#nl.proc.ob.d.h-tk-20002001-4279-4280.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4279-4280.html;no;no;aye;aye;;;aye;;no;aye;aye;;;;;Wijziging van Boek 1 van het Burgerlijk Wetboek in verband met het gezamenlijk gezag van rechtswege bij geboorte tijdens een geregistreerd partnerschap ( 27047)
commons;2000-2001;61;2001-03-27;27291;7;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27291-7.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4280-4280.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4280-4280?view=html#nl.proc.ob.d.h-tk-20002001-4280-4280.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4280-4280.html;aye;aye;aye;aye;;;aye;;aye;aye;aye;Cornielje;nl.m.02506;;;amendement-Cornielje c.s. (stuk nr. 7, IA)
commons;2000-2001;61;2001-03-27;27291;8;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27291-8.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27291-8?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4280-4280.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4280-4280?view=html#nl.proc.ob.d.h-tk-20002001-4280-4280.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4280-4280.html;no;no;aye;aye;;;aye;;no;aye;aye;Dijksma;nl.m.02510;Lambrechts;nl.m.02526;amendement-Dijksma/Lambrechts (stuk nr. 8, I)
commons;2000-2001;61;2001-03-27;27291;11;amendement;not-available;transformer-problem;https://zoek.officielebekendmakingen.nl/kst-27291-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27291-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4280-4280.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4280-4280?view=html#nl.proc.ob.d.h-tk-20002001-4280-4280.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4280-4280.html;;;;;;;;;;;;Lambrechts;nl.m.02526;;;amendement-Lambrechts c.s. (stuk nr. 11, IA)
commons;2000-2001;61;2001-03-27;27024;11;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27024-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27024-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4280-4281.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4280-4281?view=html#nl.proc.ob.d.h-tk-20002001-4280-4281.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4280-4281.html;no;no;no;aye;;;aye;;no;aye;no;Santi;nl.m.02239;;;amendement-Santi (stuk nr. 11)
commons;2000-2001;61;2001-03-27;27024;9;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27024-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27024-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4280-4281.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4280-4281?view=html#nl.proc.ob.d.h-tk-20002001-4280-4281.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4280-4281.html;no;no;no;aye;;;no;;no;aye;no; De Wit;nl.m.02940;;;amendement- De Wit (stuk nr. 9, I)
commons;2000-2001;61;2001-03-27;27024;14;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27024-14.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27024-14?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4280-4281.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4280-4281?view=html#nl.proc.ob.d.h-tk-20002001-4280-4281.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4280-4281.html;aye;aye;aye;aye;;;aye;;aye;aye;no;Dittrich;nl.m.02512;;;amendement-Dittrich (stuk nr. 14, I)
commons;2000-2001;61;2001-03-27;27024;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27024;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4280-4281.1.24.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4280-4281?view=html#nl.proc.ob.d.h-tk-20002001-4280-4281.1.24.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4280-4281.html;aye;aye;aye;aye;;;aye;;aye;no;aye;;;;;Wijziging van de Algemene wet bestuursrecht met betrekking tot de kosten van bezwaar en administratief beroep (kosten bestuurlijke voorprocedures) ( 27024)
commons;2000-2001;61;2001-03-27;27400-XIV;73;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-XIV-73.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279.1.28.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279?view=html#nl.proc.ob.d.h-tk-20002001-4278-4279.1.28.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4278-4279.html;no;no;no;aye;;;no;;no;aye;no;Poppe;nl.m.02536;;;motie-Poppe (27400-XIV, nr. 73)
commons;2000-2001;61;2001-03-27;27400-XIV;72;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-XIV-72.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279.1.25.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279?view=html#nl.proc.ob.d.h-tk-20002001-4278-4279.1.25.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4278-4279.html;no;no;no;aye;;;no;;no;aye;no;Poppe;nl.m.02536;;;motie-Poppe (27400-XIV, nr. 72)
commons;2000-2001;61;2001-03-27;26855;11;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26855-11.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26855-11?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4277-4277-1.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4277-4277-1?view=html#nl.proc.ob.d.h-tk-20002001-4277-4277-1.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4277-4277-1.html;no;aye;no;aye;;;no;;aye;aye;no;Rouvoet;nl.m.02541;;;amendement-Rouvoet (stuk nr. 11)
commons;2000-2001;61;2001-03-27;26855;20;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-26855-20.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26855-20?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4277-4277-1.1.14.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4277-4277-1?view=html#nl.proc.ob.d.h-tk-20002001-4277-4277-1.1.14.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4277-4277-1.html;no;aye;no;aye;;;no;;aye;aye;no;Rouvoet;nl.m.02541;;;amendement-Rouvoet (stuk nr. 20)
commons;2000-2001;61;2001-03-27;26855;9;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-26855-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-26855-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4277-4277-1.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4277-4277-1?view=html#nl.proc.ob.d.h-tk-20002001-4277-4277-1.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4277-4277-1.html;aye;no;aye;no;;;aye;;no;aye;aye;Santi;nl.m.02239;Weekers;nl.m.02247;amendement-Santi/Weekers (stuk nr. 9, I)
commons;2000-2001;61;2001-03-27;26855;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/26855;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4277-4277-1.1.32.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4277-4277-1?view=html#nl.proc.ob.d.h-tk-20002001-4277-4277-1.1.32.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4277-4277-1.html;aye;aye;aye;aye;;;aye;;aye;aye;aye;;;;;Herziening van het procesrecht voor burgerlijke zaken, in het bijzonder de wijze van procederen in eerste aanleg ( 26855)
commons;2000-2001;61;2001-03-27;;21;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst--21.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4277-4277-1.1.35.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4277-4277-1?view=html#nl.proc.ob.d.h-tk-20002001-4277-4277-1.1.35.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4277-4277-1.html;aye;aye;no;no;;;aye;;aye;aye;aye;Santi;nl.m.02239;Weekers;nl.m.02247;motie-Santi/Weekers (stuk nr. 21)
commons;2000-2001;61;2001-03-27;27159;6;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27159-6.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-27159-6?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4277-4278.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4277-4278?view=html#nl.proc.ob.d.h-tk-20002001-4277-4278.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4277-4278.html;no;no;no;no;;;no;;no;aye;aye;;;;;amendement Niederer (stuk nr. 6, I)
commons;2000-2001;61;2001-03-27;27159;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/27159;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4277-4278.1.20.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4277-4278?view=html#nl.proc.ob.d.h-tk-20002001-4277-4278.1.20.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4277-4278.html;aye;aye;aye;aye;;;aye;;aye;aye;aye;;;;;Wijziging van het Wetboek van Strafrecht en enkele andere wetten in verband met de strafbaarstelling van het witwassen van opbrengsten van misdrijven ( 27159)
commons;2000-2001;61;2001-03-27;27400-XIV;66;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-XIV-66.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279?view=html#nl.proc.ob.d.h-tk-20002001-4278-4279.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4278-4279.html;aye;no;no;no;;;no;;aye;no;aye;Schreijer-Pierik;nl.m.02253;;;motie-Schreijer-Pierik (27400-XIV, nr. 66)
commons;2000-2001;61;2001-03-27;27400-XIV;67;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-XIV-67.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279?view=html#nl.proc.ob.d.h-tk-20002001-4278-4279.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4278-4279.html;aye;aye;aye;aye;;;aye;;aye;aye;aye;Schreijer-Pierik;nl.m.02253;;;motie-Schreijer-Pierik (27400-XIV, nr. 67)
commons;2000-2001;61;2001-03-27;27400-XIV;68;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-XIV-68.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279?view=html#nl.proc.ob.d.h-tk-20002001-4278-4279.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4278-4279.html;aye;aye;aye;aye;;;aye;;aye;aye;aye;Swildens-Rozendaal;nl.m.02809;;;motie-Swildens-Rozendaal c.s. (27400-XIV, nr. 68)
commons;2000-2001;61;2001-03-27;27400-XIV;69;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-XIV-69.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279?view=html#nl.proc.ob.d.h-tk-20002001-4278-4279.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4278-4279.html;aye;aye;aye;aye;;;aye;;aye;aye;aye;Augusteijn-Esser;nl.m.02502;;;motie-Augusteijn-Esser c.s. (27400-XIV, nr. 69)
commons;2000-2001;61;2001-03-27;27400-XIV;70;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-XIV-70.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279?view=html#nl.proc.ob.d.h-tk-20002001-4278-4279.1.19.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4278-4279.html;aye;aye;aye;aye;;;aye;;aye;aye;aye;Augusteijn-Esser;nl.m.02502;M.B. Vos;nl.m.02547;motie-Augusteijn-Esser/M.B. Vos (27400-XIV, nr. 70)
commons;2000-2001;61;2001-03-27;27400-XIV;71;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27400-XIV-71.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4278-4279?view=html#nl.proc.ob.d.h-tk-20002001-4278-4279.1.22.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4278-4279.html;no;no;no;aye;;;no;;no;aye;no;Poppe;nl.m.02536;;;motie-Poppe (27400-XIV, nr. 71)
commons;2000-2001;62;2001-03-29;27622;10;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27622-10.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4336-4345.1.12.31.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4336-4345?view=html#nl.proc.ob.d.h-tk-20002001-4336-4345.1.12.31.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4336-4345.html;no;aye;no;aye;;;no;;aye;aye;no;M.B. Vos;nl.m.02547;;;motie-M.B. Vos c.s. (27622, nr. 10)
commons;2000-2001;62;2001-03-29;27622;9;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27622-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4336-4345.1.12.28.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4336-4345?view=html#nl.proc.ob.d.h-tk-20002001-4336-4345.1.12.28.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4336-4345.html;aye;aye;no;aye;;;no;;aye;aye;no;M.B. Vos;nl.m.02547;;;motie-M.B. Vos c.s. (27622, nr. 9)
commons;2000-2001;62;2001-03-29;27622;12;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27622-12.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4336-4345.1.12.37.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4336-4345?view=html#nl.proc.ob.d.h-tk-20002001-4336-4345.1.12.37.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4336-4345.html;aye;aye;no;aye;;;no;;aye;aye;no;Atsma;nl.m.02204;;;motie-Atsma (27622, nr. 12)
commons;2000-2001;62;2001-03-29;27622;11;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27622-11.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4336-4345.1.12.34.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4336-4345?view=html#nl.proc.ob.d.h-tk-20002001-4336-4345.1.12.34.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4336-4345.html;aye;aye;no;aye;;;no;;aye;aye;no;Van der Vlies;nl.m.02682;;;motie-Van der Vlies (27622, nr. 11)
commons;2000-2001;63;2001-04-03;27496;6;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27496-6.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4355-4356.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20002001-4355-4356?view=html#nl.proc.ob.d.h-tk-20002001-4355-4356.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20002001-4355-4356.html;aye;aye;aye;aye;;;aye;;aye;aye;no;Eurlings;nl.m.02216;;;de motie-Eurlings c.s. over het collegegeld voor topmasters ( 27496, nr. 6)
