#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.aov;nl.p.cd;nl.p.cda;nl.p.d66;nl.p.fractiebierman;nl.p.fractiehendriks;nl.p.gl;nl.p.gpv;nl.p.groephendriks;nl.p.groepnijpels;nl.p.ou55plus;nl.p.pvda;nl.p.rpf;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;titel document volgens stemming
other;1996-1997;27;1996-11-19;24776;9;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24776-9.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24776-9?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2187-2187.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2187-2187?view=html#nl.proc.ob.d.h-vv-19961997-2187-2187.1.12.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2187-2187.html;;;;;;;aye;;aye;aye;;;;;aye;;Marijnissen;nl.m.02529;;;amendement-Marijnissen (stuk nr. 9)
other;1996-1997;27;1996-11-19;24776;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24776;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2187-2187.1.17.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2187-2187?view=html#nl.proc.ob.d.h-vv-19961997-2187-2187.1.17.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2187-2187.html;;aye;;aye;;;;;;;;aye;;;;aye;;;;;Overgangs- en invoeringsrecht voor de totstandkoming van de Wet premiedifferentiatie en marktwerking bij arbeidsongeschiktheidsverzekeringen, de Wet arbeidsongeschiktheidsverzekering zelfstandigen en de Wet arbeidsongeschiktheidsvoorziening jonggehandicapten (Invoeringswet nieuwe en gewijzigde arbeidsongeschiktheidsregelingen) ( 24776)
other;1996-1997;27;1996-11-19;23259;48;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23259-48.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23259-48?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2187-2189.1.9.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2187-2189?view=html#nl.proc.ob.d.h-vv-19961997-2187-2189.1.9.4.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2187-2189.html;;;;;;;;;aye;aye;;;aye;;;;Van Dijke;nl.m.02509;;;amendement-Van Dijke (stuk nr. 48, II)
other;1996-1997;27;1996-11-19;23259;44;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23259-44.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23259-44?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2187-2189.1.9.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2187-2189?view=html#nl.proc.ob.d.h-vv-19961997-2187-2189.1.9.9.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2187-2189.html;;;;;;;;no;;;;;;;;;Swildens-Rozendaal;nl.m.02809;;;amendement-Swildens-Rozendaal (stuk nr. 44)
other;1996-1997;27;1996-11-19;23259;23;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23259-23.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23259-23?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2187-2189.1.9.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2187-2189?view=html#nl.proc.ob.d.h-vv-19961997-2187-2189.1.9.13.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2187-2189.html;aye;;;;;;aye;;;aye;;;;;aye;;Oedayraj Singh Varma;nl.m.02532;Marijnissen;nl.m.02529;amendement-Oedayraj Singh Varma/Marijnissen (stuk nr. 23)
other;1996-1997;27;1996-11-19;23259;49;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-23259-49.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23259-49?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2187-2189.1.9.28.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2187-2189?view=html#nl.proc.ob.d.h-vv-19961997-2187-2189.1.9.28.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2187-2189.html;;;;;;;aye;;;aye;;;aye;;aye;;Marijnissen;nl.m.02529;;;amendement-Marijnissen (stuk nr. 49, I)
other;1996-1997;27;1996-11-19;23259;42;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-23259-42.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-23259-42?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2187-2189.1.9.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2187-2189?view=html#nl.proc.ob.d.h-vv-19961997-2187-2189.1.9.22.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2187-2189.html;aye;aye;aye;;;;;aye;aye;;;;aye;aye;;aye;Van Hoof;nl.m.02889;;;amendement-Van Hoof (stuk nr. 42)
other;1996-1997;27;1996-11-19;25037;20;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25037-20.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25037-20?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2189-2190.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2189-2190?view=html#nl.proc.ob.d.h-vv-19961997-2189-2190.1.15.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2189-2190.html;;;;aye;;;aye;aye;aye;aye;;aye;aye;aye;aye;;Noorman-den Uyl;nl.m.02531;Giskes;nl.m.02516;amendement-Noorman-den Uyl/Giskes (stuk nr. 20, I)
other;1996-1997;27;1996-11-19;25037;14:,I);amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/25037;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2189-2190.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2189-2190?view=html#nl.proc.ob.d.h-vv-19961997-2189-2190.1.18.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2189-2190.html;aye;aye;;aye;;;aye;aye;;aye;;aye;aye;aye;aye;aye;H.G.J. Kamp;nl.m.02523;;;amendement-H.G.J. Kamp (stuk nr. 14, I)
other;1996-1997;27;1996-11-19;25000-XI;25;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25000-XI-25.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2191-2192.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2191-2192?view=html#nl.proc.ob.d.h-vv-19961997-2191-2192.1.16.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2191-2192.html;aye;;aye;aye;;;aye;aye;aye;aye;;aye;aye;aye;aye;;M.B. Vos;nl.m.02547;;;motie-M.B. Vos c.s. (25000-XI, nr. 25)
other;1996-1997;27;1996-11-19;25000-XI;27;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25000-XI-27.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2191-2192.1.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2191-2192?view=html#nl.proc.ob.d.h-vv-19961997-2191-2192.1.19.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2191-2192.html;aye;;;aye;;;aye;aye;aye;aye;;aye;aye;aye;aye;aye;Klein Molekamp;nl.m.02560;;;motie-Klein Molekamp c.s. (25000-XI, nr. 27)
other;1996-1997;27;1996-11-19;25000-XI;31;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25000-XI-31.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2191-2192.1.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2191-2192?view=html#nl.proc.ob.d.h-vv-19961997-2191-2192.1.22.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2191-2192.html;;no;;;;;;;;;;;;;;;Augusteijn-Esser;nl.m.02502;;;motie-Augusteijn-Esser c.s. (25000-XI, nr. 31)
other;1996-1997;27;1996-11-19;25000-XI;32;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25000-XI-32.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2191-2192.1.25.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2191-2192?view=html#nl.proc.ob.d.h-vv-19961997-2191-2192.1.25.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2191-2192.html;aye;;;aye;;;aye;aye;aye;aye;;aye;aye;aye;;;Augusteijn-Esser;nl.m.02502;;;motie-Augusteijn-Esser c.s. (25000-XI, nr. 32)
other;1996-1997;27;1996-11-19;25000-XI;35;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25000-XI-35.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2191-2192.1.28.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2191-2192?view=html#nl.proc.ob.d.h-vv-19961997-2191-2192.1.28.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2191-2192.html;aye;;aye;aye;;;aye;aye;aye;aye;;aye;aye;aye;aye;;Stellingwerf;nl.m.02544;;;motie-Stellingwerf (25000-XI, nr. 35)
other;1996-1997;27;1996-11-19;24434;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24434;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2192-2192.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2192-2192?view=html#nl.proc.ob.d.h-vv-19961997-2192-2192.1.10.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2192-2192.html;;;;;;;;;;;;;;;;;;;;;voorstel van rijkswet Goedkeuring van het op 17 januari 1995 te Antwerpen tot stand gekomen Verdrag inzake de samenwerking op het gebied van cultuur, onderwijs, wetenschappen en welzijn tussen het Koninkrijk der Nederlanden en de Vlaamse Gemeenschap in het Koninkrijk België ( 24434, R1550)
other;1996-1997;27;1996-11-19;24434:,1550;9;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24434:,1550-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2192-2192.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2192-2192?view=html#nl.proc.ob.d.h-vv-19961997-2192-2192.1.13.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2192-2192.html;aye;aye;aye;;;;aye;;;aye;;aye;;;;aye;Beinema;nl.m.01797;;;motie-Beinema c.s. (24434, R1550, nr. 9)
other;1996-1997;27;1996-11-19;24434:,1550;8;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24434:,1550-8.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2192-2192.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2192-2192?view=html#nl.proc.ob.d.h-vv-19961997-2192-2192.1.16.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2192-2192.html;;no;;;;;;;;;;;;;;;Lilipaly;nl.m.02806;;;de motie-Lilipaly c.s. over financiële middelen voor de implementatie van het verdrag ( 24434, R1550, nr. 8)
other;1996-1997;27;1996-11-19;25000-XI;41;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25000-XI-41.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2191-2192.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2191-2192?view=html#nl.proc.ob.d.h-vv-19961997-2191-2192.1.13.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2191-2192.html;;;;;;;;;;;;;;;;;Verspaget;nl.m.02814;;;motie-Verspaget c.s. (25000-XI, nr. 41)
other;1996-1997;27;1996-11-19;25000-XI;21;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25000-XI-21.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2191-2192.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2191-2192?view=html#nl.proc.ob.d.h-vv-19961997-2191-2192.1.10.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2191-2192.html;aye;;aye;aye;;;aye;aye;aye;aye;;aye;aye;aye;;aye;Crone;nl.m.02507;;;motie-Crone c.s. (25000-XI, nr. 21)
other;1996-1997;27;1996-11-19;25069;5;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25069-5.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2190-2191.1.7.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2190-2191?view=html#nl.proc.ob.d.h-vv-19961997-2190-2191.1.7.6.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2190-2191.html;;;aye;;;;aye;;aye;aye;;;;;aye;;Sipkes;nl.m.02884;;;de motie-Sipkes over openbaarmaking van het resultaat van het RIOD-onderzoek ( 25069, nr. 5)
other;1996-1997;27;1996-11-19;25037;16;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25037-16.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2189-2190.1.49.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2189-2190?view=html#nl.proc.ob.d.h-vv-19961997-2189-2190.1.49.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2189-2190.html;aye;aye;aye;;;;;;aye;aye;;;aye;aye;;aye;H.G.J. Kamp;nl.m.02523;;;de motie-H.G.J. Kamp c.s. over verlaging van de vermogensbelasting ( 25037, nr. 16)
other;1996-1997;27;1996-11-19;25037;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/25037;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2189-2190.1.45.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2189-2190?view=html#nl.proc.ob.d.h-vv-19961997-2189-2190.1.45.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2189-2190.html;aye;;;aye;;;aye;aye;;aye;;aye;aye;aye;aye;aye;;;;;Wijziging van de Gemeentewet, de Waterschapswet, de Wet op de inkomstenbelasting 1964, de Wet op de vermogensbelasting 1964, de Algemene wet inzake rijksbelastingen, alsmede de Wet waardering onroerende zaken (Aanpassingswet Wet waardering onroerende zaken) ( 25037)
other;1996-1997;27;1996-11-19;25037;11:,I);amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/dossier/25037;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2189-2190.1.37.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2189-2190?view=html#nl.proc.ob.d.h-vv-19961997-2189-2190.1.37.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2189-2190.html;;aye;aye;;;;;;aye;aye;;;;;;;De Jong;nl.m.02984;;;amendement-De Jong (stuk nr. 11, I)
other;1996-1997;27;1996-11-19;25037;9;amendement;rejected;hoofdelijk;https://zoek.officielebekendmakingen.nl/kst-25037-9.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2189-2190.1.29.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2189-2190?view=html#nl.proc.ob.d.h-vv-19961997-2189-2190.1.29.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2189-2190.html;;;;;;;;;;;;;;;;;Noorman-den Uyl;nl.m.02531;Giskes;nl.m.02516;amendement-Noorman-den Uyl/Giskes (stuk nr. 9, I)
other;1996-1997;27;1996-11-19;25037;19;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25037-19.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-25037-19?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2189-2190.1.26.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2189-2190?view=html#nl.proc.ob.d.h-vv-19961997-2189-2190.1.26.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2189-2190.html;;aye;aye;;;;;;;;;;;;;;De Jong;nl.m.02984;;;amendement-De Jong (stuk nr. 19, IA)
other;1996-1997;27;1996-11-19;24776;7;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24776-7.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24776-7?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2187-2187.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2187-2187?view=html#nl.proc.ob.d.h-vv-19961997-2187-2187.1.8.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2187-2187.html;aye;aye;aye;;;;aye;aye;aye;aye;;;aye;aye;aye;;Van Dijke;nl.m.02509;;;amendement-Van Dijke (stuk nr. 7)
other;1996-1997;27;1996-11-19;24758:,24760:,24698:,24776;19;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-24758:,24760:,24698:,24776-19.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2187-2187-1.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2187-2187-1?view=html#nl.proc.ob.d.h-vv-19961997-2187-2187-1.1.8.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2187-2187-1.html;;no;;;;;;;;;;;;;;;Rosenmöller;nl.m.02970;;;motie-Rosenmöller (24758, 24760, 24698, 24776, nr. 19)
other;1996-1997;27;1996-11-19;24698;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24698;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2185-2187.1.58.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2185-2187?view=html#nl.proc.ob.d.h-vv-19961997-2185-2187.1.58.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2185-2187.html;;aye;;aye;;;;;;;;aye;;;;aye;;;;;Wijziging van de Wet op de arbeidsongeschiktheidsverzekering en enkele andere wetten in verband met premiedifferentiatie en marktwerking bij arbeidsongeschiktheidsverzekeringen (Wet premiedifferentiatie en marktwerking bij arbeidsongeschiktheidsverzekeringen) ( 24698)
other;1996-1997;27;1996-11-19;24758;10;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-24758-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-24758-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2184-2185.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2184-2185?view=html#nl.proc.ob.d.h-vv-19961997-2184-2185.1.8.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2184-2185.html;aye;aye;aye;;;;aye;aye;;aye;;;aye;aye;aye;;Biesheuvel;nl.m.02822;;;amendement-Biesheuvel (stuk nr. 10, I)
other;1996-1997;27;1996-11-19;25000-X;30;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25000-X-30.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2183-2184.1.10.28.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2183-2184?view=html#nl.proc.ob.d.h-vv-19961997-2183-2184.1.10.28.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2183-2184.html;;no;;;;;;;;;;;;;;;De Koning;nl.m.02525;;;motie-De Koning c.s. (25000-X, nr. 30)
other;1996-1997;27;1996-11-19;25000-X;29;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25000-X-29.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2183-2184.1.10.25.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2183-2184?view=html#nl.proc.ob.d.h-vv-19961997-2183-2184.1.10.25.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2183-2184.html;aye;;aye;aye;;;aye;aye;aye;aye;;aye;aye;aye;;aye;Hoekema;nl.m.02520;Valk;nl.m.02989;motie-Hoekema/Valk (25000-X, nr. 29)
other;1996-1997;27;1996-11-19;25000-X;33;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25000-X-33.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2183-2184.1.10.22.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2183-2184?view=html#nl.proc.ob.d.h-vv-19961997-2183-2184.1.10.22.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2183-2184.html;aye;;;aye;;;aye;aye;;aye;;aye;aye;aye;;aye;Hoekema;nl.m.02520;Van den Doel;nl.m.02557;motie-Hoekema/Van den Doel (25000-X, nr. 33)
other;1996-1997;27;1996-11-19;25000-X;27;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25000-X-27.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2183-2184.1.10.19.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2183-2184?view=html#nl.proc.ob.d.h-vv-19961997-2183-2184.1.10.19.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2183-2184.html;;;;aye;;;aye;aye;aye;aye;;aye;aye;aye;;aye;Van den Doel;nl.m.02557;Valk;nl.m.02989;motie-Van den Doel/Valk (25000-X, nr. 27)
other;1996-1997;27;1996-11-19;25000-X;25;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25000-X-25.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2183-2184.1.10.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2183-2184?view=html#nl.proc.ob.d.h-vv-19961997-2183-2184.1.10.16.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2183-2184.html;;;;;;;no;;;;;;;;;;Van den Doel;nl.m.02557;De Koning;nl.m.02525;motie-Van den Doel/De Koning (25000-X, nr. 25)
other;1996-1997;27;1996-11-19;25000-X;24;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-25000-X-24.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2183-2184.1.10.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2183-2184?view=html#nl.proc.ob.d.h-vv-19961997-2183-2184.1.10.13.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2183-2184.html;aye;;aye;aye;;;;aye;aye;;;aye;aye;aye;aye;aye;Van den Doel;nl.m.02557;;;motie-Van den Doel c.s. (25000-X, nr. 24)
other;1996-1997;27;1996-11-19;25000-X;22;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25000-X-22.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2183-2184.1.10.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2183-2184?view=html#nl.proc.ob.d.h-vv-19961997-2183-2184.1.10.10.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2183-2184.html;;;aye;;;;;;aye;aye;;;;;aye;;Van Ardenne-van der Hoeven;nl.m.02501;;;motie-Van Ardenne-van der Hoeven (25000-X, nr. 22)
other;1996-1997;27;1996-11-19;25000-X;21;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25000-X-21.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2183-2184.1.10.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2183-2184?view=html#nl.proc.ob.d.h-vv-19961997-2183-2184.1.10.7.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2183-2184.html;aye;;aye;;;;aye;aye;aye;aye;;;aye;aye;aye;;Van Ardenne-van der Hoeven;nl.m.02501;;;motie-Van Ardenne-van der Hoeven (25000-X, nr. 21)
other;1996-1997;27;1996-11-19;25000-X;20;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-25000-X-20.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2183-2184.1.10.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2183-2184?view=html#nl.proc.ob.d.h-vv-19961997-2183-2184.1.10.4.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2183-2184.html;aye;aye;aye;;;;aye;;aye;aye;;;;;aye;;Van Ardenne-van der Hoeven;nl.m.02501;;;motie-Van Ardenne-van der Hoeven (25000-X, nr. 20)
other;1996-1997;27;1996-11-19;25000 X;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/25000 X;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2183-2183.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2183-2183?view=html#nl.proc.ob.d.h-vv-19961997-2183-2183.1.7.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2183-2183.html;;;;;;;;;;;;;;;no;;;;;;Vaststelling van de begroting van de uitgaven en de ontvangsten van het Ministerie van Defensie (X) voor het jaar 1997 ( 25000 X)
other;1996-1997;27;1996-11-19;24855;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/24855;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2183-2183-1.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-vv-19961997-2183-2183-1?view=html#nl.proc.ob.d.h-vv-19961997-2183-2183-1.1.7.1;https://zoek.officielebekendmakingen.nl/h-vv-19961997-2183-2183-1.html;;;;;;;;;;;;;;;;;;;;;Wijziging van de begroting van de uitgaven en de ontvangsten van het Ministerie van Defensie (X) voor het jaar 1995 (slotwet) ( 24855)
